docked_file,ligand_RMSD_A,pocket_RMSD_A
rec_14_mol20.pdb,5.828683407963609,1.167214035987854
rec_14_mol22.pdb,1.180420846562784,1.2109975814819336
rec_14_mol23.pdb,1.2380455827088375,1.1834697723388672
rec_14_mol25.pdb,2.431816306796219,1.3383013010025024
rec_14_mol26.pdb,3.9609625653929683,1.1628183126449585
rec_14_mol27.pdb,4.455490702492824,1.3328428268432617
rec_14_mol28.pdb,2.279145943279901,1.1998757123947144
rec_14_mol29.pdb,0.9159287846014768,1.164642333984375
rec_14_mol3.pdb,2.9110474877937795,1.108719825744629
rec_14_mol30.pdb,1.0161648488311332,1.2316453456878662
rec_14_mol33.pdb,3.363124285541645,1.2793238162994385
rec_14_mol35.pdb,4.892794484848892,1.2682563066482544
rec_14_mol37.pdb,5.015703679445188,1.2205973863601685
rec_14_mol38.pdb,2.936027533079348,1.1991699934005737
rec_14_mol39.pdb,4.52413392816791,1.2204219102859497
rec_14_mol4.pdb,3.3536857790120744,1.173907995223999
rec_14_mol40.pdb,1.0580837801016918,1.2199400663375854
rec_14_mol42.pdb,5.614815242777478,1.1941895484924316
rec_14_mol43.pdb,3.7045965704783566,1.2125248908996582
rec_14_mol44.pdb,2.186921405833807,1.2374082803726196
rec_14_mol45.pdb,2.192729349463814,1.2481911182403564
rec_14_mol46.pdb,5.006567229255254,1.1980596780776978
rec_14_mol47.pdb,0.6265631845571715,1.2609655857086182
rec_14_mol48.pdb,1.7888725100305098,1.2017990350723267
rec_14_mol49.pdb,3.548920317938531,1.1771626472473145
rec_14_mol5.pdb,4.489105985425951,1.246573567390442
rec_14_mol50.pdb,3.9553162556005783,1.1462959051132202
rec_14_mol52.pdb,1.045224222356141,1.2243611812591553
rec_14_mol53.pdb,4.418606372231777,1.2236343622207642
rec_14_mol54.pdb,2.575580648125777,1.1806658506393433
rec_14_mol55.pdb,5.275126115024339,1.153379201889038
rec_14_mol56.pdb,2.1321209022160694,1.1764453649520874
rec_14_mol57.pdb,5.763656174686343,1.2253007888793945
rec_14_mol59.pdb,2.3971106334270202,1.3889520168304443
rec_14_mol6.pdb,4.172918539690044,1.23537278175354
rec_14_mol60.pdb,3.817552595339299,1.1553983688354492
rec_14_mol61.pdb,3.14675025941398,1.132453203201294
rec_14_mol63.pdb,5.2506525560834705,1.1493074893951416
rec_14_mol64.pdb,1.0167033873149913,1.2517116069793701
rec_14_mol66.pdb,1.0124429860490909,1.206326961517334
rec_14_mol67.pdb,2.855796178964716,1.219464659690857
