docked_file,ligand_RMSD_A,pocket_RMSD_A
complex-MERS-mol0.pdb,1.8192266113419284,0.2807005047798157
complex-MERS-mol1.pdb,4.922904880928196,0.29988011717796326
complex-MERS-mol10.pdb,1.1600721506599676,0.3359992206096649
complex-MERS-mol11.pdb,3.9971251007978936,0.19595113396644592
complex-MERS-mol12.pdb,5.172054850347199,0.2125936895608902
complex-MERS-mol13.pdb,2.8149880386770274,0.3809196352958679
complex-MERS-mol14.pdb,1.1601861453628433,0.30764177441596985
complex-MERS-mol15.pdb,1.4076678548129469,0.32460498809814453
complex-MERS-mol16.pdb,2.704965338040397,0.36290550231933594
complex-MERS-mol17.pdb,1.8597166758099781,0.17602108418941498
complex-MERS-mol18.pdb,4.361103262554862,0.2461741715669632
complex-MERS-mol19.pdb,4.28051867214291,0.888525128364563
complex-MERS-mol2.pdb,4.770911805362309,0.2585059702396393
complex-MERS-mol21.pdb,1.3022539690859074,0.2187730371952057
complex-MERS-mol22.pdb,3.8957793293939704,0.2922092378139496
complex-MERS-mol23.pdb,1.1863546368284337,0.2330254316329956
complex-MERS-mol24.pdb,1.5531840725290402,0.2842872142791748
complex-MERS-mol25.pdb,2.1313761751506934,0.38358667492866516
complex-MERS-mol26.pdb,3.317949310889127,0.0
complex-MERS-mol27.pdb,3.7114877771589114,0.3254155218601227
complex-MERS-mol28.pdb,2.9070474183108352,0.322889119386673
complex-MERS-mol29.pdb,1.3608479351360692,0.2577506899833679
complex-MERS-mol3.pdb,1.948485822375929,0.3690042495727539
complex-MERS-mol30.pdb,1.1916213582923318,0.24075685441493988
complex-MERS-mol32.pdb,1.78562556486368,0.4060295522212982
complex-MERS-mol33.pdb,2.519493885684186,0.26477956771850586
complex-MERS-mol34.pdb,1.016937784302883,0.1774243861436844
complex-MERS-mol35.pdb,6.741917335212492,0.3772485554218292
complex-MERS-mol36.pdb,1.1108082900045608,0.1560247242450714
complex-MERS-mol37.pdb,4.88838707550865,0.3319645822048187
complex-MERS-mol38.pdb,3.003694233772805,0.23324011266231537
complex-MERS-mol39.pdb,2.3282335732113673,0.2449832409620285
complex-MERS-mol4.pdb,1.4112351974808082,0.3791569173336029
complex-MERS-mol40.pdb,2.3674010041152127,0.32199785113334656
complex-MERS-mol42.pdb,2.3487759690169643,0.23952165246009827
complex-MERS-mol43.pdb,2.060043911344287,0.23599882423877716
complex-MERS-mol44.pdb,4.718164691786789,0.3044750392436981
complex-MERS-mol45.pdb,2.714709776648062,0.25341910123825073
complex-MERS-mol46.pdb,5.15402312199948,0.3388271927833557
complex-MERS-mol47.pdb,1.0296702914481457,0.8052286505699158
complex-MERS-mol48.pdb,3.0142589391724384,0.23288099467754364
complex-MERS-mol49.pdb,4.068832449241428,0.23053193092346191
complex-MERS-mol5.pdb,4.2889989959309585,0.13698315620422363
complex-MERS-mol50.pdb,2.7809553459851952,0.2503950297832489
complex-MERS-mol51.pdb,2.158020720144139,0.40720534324645996
complex-MERS-mol52.pdb,6.22966346603089,0.2269228845834732
complex-MERS-mol53.pdb,2.8661513353751453,0.28329160809516907
complex-MERS-mol54.pdb,1.5522360081508222,0.179584339261055
complex-MERS-mol55.pdb,0.9476358508849024,0.30567461252212524
complex-MERS-mol56.pdb,1.9279108079300071,0.2892230451107025
complex-MERS-mol57.pdb,2.4688973449700176,0.3237683176994324
complex-MERS-mol58.pdb,1.370704969818711,0.22440879046916962
complex-MERS-mol59.pdb,1.7958622348795763,0.26848214864730835
complex-MERS-mol6.pdb,5.364194870724879,0.37471359968185425
complex-MERS-mol60.pdb,2.58721161765818,0.19676469266414642
complex-MERS-mol61.pdb,2.951749501897344,0.2545976936817169
complex-MERS-mol62.pdb,1.5084708447542778,0.2472899705171585
complex-MERS-mol63.pdb,1.0335441451626537,0.2457740604877472
complex-MERS-mol64.pdb,1.010452222742097,0.3171544373035431
complex-MERS-mol65.pdb,4.33765959191061,0.2403464913368225
complex-MERS-mol66.pdb,2.076768557157971,0.3112185299396515
complex-MERS-mol67.pdb,3.213965221866662,0.3706992268562317
complex-MERS-mol68.pdb,3.0370766865523824,0.18749123811721802
complex-MERS-mol69.pdb,4.477364170906687,0.3755207061767578
complex-MERS-mol7.pdb,2.7679341241780797,0.2734348475933075
complex-MERS-mol70.pdb,5.97310843937823,0.17909972369670868
complex-MERS-mol71.pdb,1.5586028633729265,0.20165866613388062
complex-MERS-mol72.pdb,2.2137396087967427,0.27222660183906555
complex-MERS-mol75.pdb,4.041978101822146,0.2197963148355484
complex-MERS-mol76.pdb,0.8171986331734815,0.35842788219451904
complex-MERS-mol79.pdb,2.55601760557317,0.27794498205184937
complex-MERS-mol8.pdb,5.497803678695129,0.22813546657562256
complex-MERS-mol80.pdb,5.416524658065223,0.2928302586078644
complex-MERS-mol81.pdb,1.1068406905628805,0.21598510444164276
complex-MERS-mol82.pdb,4.849422785542747,0.18803462386131287
complex-MERS-mol83.pdb,1.0898129849223044,0.30781152844429016
