docked_file,ligand_RMSD_A,pocket_RMSD_A
complex-MERS-mol0.pdb,1.8192266113419284,1.2140573263168335
complex-MERS-mol1.pdb,4.922904880928196,1.1289900541305542
complex-MERS-mol10.pdb,1.1600721506599676,1.201259970664978
complex-MERS-mol11.pdb,3.9971251007978936,1.4264672994613647
complex-MERS-mol12.pdb,5.172054850347199,1.079842209815979
complex-MERS-mol13.pdb,2.8149880386770274,1.0865451097488403
complex-MERS-mol14.pdb,1.1601861453628433,1.3635624647140503
complex-MERS-mol15.pdb,1.4076678548129469,1.3391990661621094
complex-MERS-mol16.pdb,2.704965338040397,1.3944206237792969
complex-MERS-mol17.pdb,1.8597166758099781,1.265265941619873
complex-MERS-mol18.pdb,4.361103262554862,1.1269127130508423
complex-MERS-mol19.pdb,4.28051867214291,1.326541781425476
complex-MERS-mol2.pdb,4.770911805362309,1.2310538291931152
complex-MERS-mol21.pdb,1.3022539690859074,1.2376798391342163
complex-MERS-mol22.pdb,3.8957793293939704,1.3855160474777222
complex-MERS-mol23.pdb,1.1863546368284337,1.1559146642684937
complex-MERS-mol24.pdb,1.5531840725290402,1.1443482637405396
complex-MERS-mol25.pdb,2.1313761751506934,1.3481699228286743
complex-MERS-mol26.pdb,3.317949310889127,0.0
complex-MERS-mol27.pdb,3.7114877771589114,1.294478178024292
complex-MERS-mol28.pdb,2.9070474183108352,0.9633246660232544
complex-MERS-mol29.pdb,1.3608479351360692,1.2742869853973389
complex-MERS-mol3.pdb,1.948485822375929,1.1703282594680786
complex-MERS-mol30.pdb,1.1916213582923318,1.0581966638565063
complex-MERS-mol32.pdb,1.78562556486368,1.138749122619629
complex-MERS-mol33.pdb,2.519493885684186,1.2471858263015747
complex-MERS-mol34.pdb,1.016937784302883,1.2152373790740967
complex-MERS-mol35.pdb,6.741917335212492,1.1534475088119507
complex-MERS-mol36.pdb,1.1108082900045608,1.2552621364593506
complex-MERS-mol37.pdb,4.88838707550865,1.1942429542541504
complex-MERS-mol38.pdb,3.003694233772805,1.2434780597686768
complex-MERS-mol39.pdb,2.3282335732113673,1.1795052289962769
complex-MERS-mol4.pdb,1.4112351974808082,1.1989039182662964
complex-MERS-mol40.pdb,2.3674010041152127,1.260398030281067
complex-MERS-mol42.pdb,2.3487759690169643,1.220027208328247
complex-MERS-mol43.pdb,2.060043911344287,1.2029889822006226
complex-MERS-mol44.pdb,4.718164691786789,1.2908211946487427
complex-MERS-mol45.pdb,2.714709776648062,1.2425215244293213
complex-MERS-mol46.pdb,5.15402312199948,1.2201756238937378
complex-MERS-mol47.pdb,1.0296702914481457,1.4540027379989624
complex-MERS-mol48.pdb,3.0142589391724384,1.1598151922225952
complex-MERS-mol49.pdb,4.068832449241428,1.275955080986023
complex-MERS-mol5.pdb,4.2889989959309585,1.2097140550613403
complex-MERS-mol50.pdb,2.7809553459851952,1.261819839477539
complex-MERS-mol51.pdb,2.158020720144139,1.289711356163025
complex-MERS-mol52.pdb,6.22966346603089,1.281104564666748
complex-MERS-mol53.pdb,2.8661513353751453,1.3149993419647217
complex-MERS-mol54.pdb,1.5522360081508222,1.172745704650879
complex-MERS-mol55.pdb,0.9476358508849024,1.2059098482131958
complex-MERS-mol56.pdb,1.9279108079300071,1.1239980459213257
complex-MERS-mol57.pdb,2.4688973449700176,1.1689813137054443
complex-MERS-mol58.pdb,1.370704969818711,1.307471752166748
complex-MERS-mol59.pdb,1.7958622348795763,1.459434986114502
complex-MERS-mol6.pdb,5.364194870724879,1.1368159055709839
complex-MERS-mol60.pdb,2.58721161765818,1.1971749067306519
complex-MERS-mol61.pdb,2.951749501897344,1.2254376411437988
complex-MERS-mol62.pdb,1.5084708447542778,1.3295023441314697
complex-MERS-mol63.pdb,1.0335441451626537,1.244848608970642
complex-MERS-mol64.pdb,1.010452222742097,1.499487280845642
complex-MERS-mol65.pdb,4.33765959191061,1.1280497312545776
complex-MERS-mol66.pdb,2.076768557157971,1.1795846223831177
complex-MERS-mol67.pdb,3.213965221866662,0.9404268264770508
complex-MERS-mol68.pdb,3.0370766865523824,1.2343518733978271
complex-MERS-mol69.pdb,4.477364170906687,1.2325798273086548
complex-MERS-mol7.pdb,2.7679341241780797,1.3496475219726562
complex-MERS-mol70.pdb,5.97310843937823,1.221030354499817
complex-MERS-mol71.pdb,1.5586028633729265,1.3386328220367432
