mol_id,ligand,receptor,score
mol19,rec_12_mol19.sdf,rec_final_12-noH.pdb,17.5444
mol19,rec_16_mol19.sdf,rec_final_16-noH.pdb,17.0469
mol19,rec_14_mol19.sdf,rec_final_14-noH.pdb,16.9687
mol19,rec_7_mol19.sdf,rec_final_7-noH.pdb,16.8981
mol19,rec_5_mol19.sdf,rec_final_5-noH.pdb,16.1808
mol19,rec_4_mol19.sdf,rec_final_4-noH.pdb,16.0954
mol19,rec_17_mol19.sdf,rec_final_17-noH.pdb,15.1306
mol19,rec_19_mol19.sdf,rec_final_19-noH.pdb,14.9307
mol19,rec_10_mol19.sdf,rec_final_10-noH.pdb,14.0139
mol19,rec_15_mol19.sdf,rec_final_15-noH.pdb,13.9935
mol19,rec_1_mol19.sdf,rec_final_1-noH.pdb,13.7942
mol19,rec_18_mol19.sdf,rec_final_18-noH.pdb,13.7848
mol20,rec_17_mol20.sdf,rec_final_17-noH.pdb,25.4845
mol20,rec_12_mol20.sdf,rec_final_12-noH.pdb,24.7186
mol20,rec_20_mol20.sdf,rec_final_20-noH.pdb,24.6517
mol20,rec_6_mol20.sdf,rec_final_6-noH.pdb,24.6234
mol20,rec_19_mol20.sdf,rec_final_19-noH.pdb,24.2613
mol20,rec_8_mol20.sdf,rec_final_8-noH.pdb,23.9697
mol20,rec_13_mol20.sdf,rec_final_13-noH.pdb,23.6097
mol20,rec_3_mol20.sdf,rec_final_3-noH.pdb,23.3625
mol20,rec_4_mol20.sdf,rec_final_4-noH.pdb,23.1084
mol20,rec_2_mol20.sdf,rec_final_2-noH.pdb,23.0244
mol20,rec_18_mol20.sdf,rec_final_18-noH.pdb,22.9860
mol20,rec_5_mol20.sdf,rec_final_5-noH.pdb,22.9841
mol20,rec_9_mol20.sdf,rec_final_9-noH.pdb,22.5552
mol20,rec_11_mol20.sdf,rec_final_11-noH.pdb,22.5126
mol20,rec_14_mol20.sdf,rec_final_14-noH.pdb,22.4027
mol20,rec_16_mol20.sdf,rec_final_16-noH.pdb,21.8906
mol20,rec_7_mol20.sdf,rec_final_7-noH.pdb,21.4499
mol20,rec_15_mol20.sdf,rec_final_15-noH.pdb,21.4192
mol20,rec_10_mol20.sdf,rec_final_10-noH.pdb,19.7343
mol20,rec_1_mol20.sdf,rec_final_1-noH.pdb,15.5031
mol21,rec_3_mol21.sdf,rec_final_3-noH.pdb,25.5617
mol21,rec_14_mol21.sdf,rec_final_14-noH.pdb,24.1456
mol21,rec_12_mol21.sdf,rec_final_12-noH.pdb,23.9937
mol21,rec_19_mol21.sdf,rec_final_19-noH.pdb,23.7059
mol21,rec_8_mol21.sdf,rec_final_8-noH.pdb,23.0092
mol21,rec_20_mol21.sdf,rec_final_20-noH.pdb,22.7496
mol21,rec_17_mol21.sdf,rec_final_17-noH.pdb,22.6661
mol21,rec_7_mol21.sdf,rec_final_7-noH.pdb,22.2276
mol21,rec_10_mol21.sdf,rec_final_10-noH.pdb,21.6653
mol21,rec_4_mol21.sdf,rec_final_4-noH.pdb,21.6076
mol21,rec_18_mol21.sdf,rec_final_18-noH.pdb,21.2331
mol21,rec_16_mol21.sdf,rec_final_16-noH.pdb,21.1874
mol21,rec_6_mol21.sdf,rec_final_6-noH.pdb,21.1738
mol21,rec_1_mol21.sdf,rec_final_1-noH.pdb,20.8059
mol21,rec_9_mol21.sdf,rec_final_9-noH.pdb,20.7807
mol21,rec_2_mol21.sdf,rec_final_2-noH.pdb,20.5644
mol21,rec_15_mol21.sdf,rec_final_15-noH.pdb,19.6452
mol21,rec_11_mol21.sdf,rec_final_11-noH.pdb,19.2140
mol21,rec_5_mol21.sdf,rec_final_5-noH.pdb,18.8334
mol23,rec_17_mol23.sdf,rec_final_17-noH.pdb,26.8022
mol23,rec_20_mol23.sdf,rec_final_20-noH.pdb,26.6936
mol23,rec_16_mol23.sdf,rec_final_16-noH.pdb,26.5896
mol23,rec_18_mol23.sdf,rec_final_18-noH.pdb,26.3068
mol23,rec_6_mol23.sdf,rec_final_6-noH.pdb,26.0358
mol23,rec_2_mol23.sdf,rec_final_2-noH.pdb,25.8372
mol23,rec_11_mol23.sdf,rec_final_11-noH.pdb,25.8304
mol23,rec_3_mol23.sdf,rec_final_3-noH.pdb,25.2255
mol23,rec_12_mol23.sdf,rec_final_12-noH.pdb,25.0714
mol23,rec_8_mol23.sdf,rec_final_8-noH.pdb,25.0196
mol23,rec_7_mol23.sdf,rec_final_7-noH.pdb,24.9890
mol23,rec_19_mol23.sdf,rec_final_19-noH.pdb,24.6988
mol23,rec_9_mol23.sdf,rec_final_9-noH.pdb,24.6423
mol23,rec_14_mol23.sdf,rec_final_14-noH.pdb,24.3107
mol23,rec_13_mol23.sdf,rec_final_13-noH.pdb,24.2009
mol23,rec_15_mol23.sdf,rec_final_15-noH.pdb,23.9392
mol23,rec_5_mol23.sdf,rec_final_5-noH.pdb,23.7691
mol23,rec_4_mol23.sdf,rec_final_4-noH.pdb,22.8030
mol23,rec_1_mol23.sdf,rec_final_1-noH.pdb,22.1076
mol23,rec_10_mol23.sdf,rec_final_10-noH.pdb,20.2730
mol24,rec_9_mol24.sdf,rec_final_9-noH.pdb,24.0096
mol24,rec_6_mol24.sdf,rec_final_6-noH.pdb,21.7081
mol24,rec_7_mol24.sdf,rec_final_7-noH.pdb,21.4040
mol24,rec_3_mol24.sdf,rec_final_3-noH.pdb,21.3032
mol24,rec_20_mol24.sdf,rec_final_20-noH.pdb,21.2785
mol24,rec_19_mol24.sdf,rec_final_19-noH.pdb,20.9844
mol24,rec_13_mol24.sdf,rec_final_13-noH.pdb,20.4210
mol24,rec_2_mol24.sdf,rec_final_2-noH.pdb,20.3419
mol24,rec_14_mol24.sdf,rec_final_14-noH.pdb,20.1937
mol24,rec_11_mol24.sdf,rec_final_11-noH.pdb,19.9879
mol24,rec_12_mol24.sdf,rec_final_12-noH.pdb,19.6438
mol24,rec_17_mol24.sdf,rec_final_17-noH.pdb,19.6207
mol24,rec_1_mol24.sdf,rec_final_1-noH.pdb,19.1912
mol24,rec_8_mol24.sdf,rec_final_8-noH.pdb,19.0197
mol24,rec_15_mol24.sdf,rec_final_15-noH.pdb,18.7539
mol24,rec_18_mol24.sdf,rec_final_18-noH.pdb,18.7434
mol24,rec_16_mol24.sdf,rec_final_16-noH.pdb,18.3321
mol24,rec_5_mol24.sdf,rec_final_5-noH.pdb,17.9226
mol24,rec_10_mol24.sdf,rec_final_10-noH.pdb,16.1738
mol25,rec_8_mol25.sdf,rec_final_8-noH.pdb,24.0827
mol25,rec_2_mol25.sdf,rec_final_2-noH.pdb,23.5697
mol25,rec_17_mol25.sdf,rec_final_17-noH.pdb,23.5191
mol25,rec_5_mol25.sdf,rec_final_5-noH.pdb,21.4398
mol25,rec_15_mol25.sdf,rec_final_15-noH.pdb,21.1017
mol25,rec_18_mol25.sdf,rec_final_18-noH.pdb,20.8006
mol25,rec_12_mol25.sdf,rec_final_12-noH.pdb,20.6484
mol25,rec_4_mol25.sdf,rec_final_4-noH.pdb,20.3126
mol25,rec_14_mol25.sdf,rec_final_14-noH.pdb,19.6934
mol25,rec_20_mol25.sdf,rec_final_20-noH.pdb,19.2274
mol25,rec_11_mol25.sdf,rec_final_11-noH.pdb,19.1237
mol25,rec_9_mol25.sdf,rec_final_9-noH.pdb,18.1296
mol25,rec_3_mol25.sdf,rec_final_3-noH.pdb,18.0816
mol25,rec_19_mol25.sdf,rec_final_19-noH.pdb,17.9636
mol25,rec_13_mol25.sdf,rec_final_13-noH.pdb,17.6668
mol25,rec_6_mol25.sdf,rec_final_6-noH.pdb,17.5060
mol25,rec_7_mol25.sdf,rec_final_7-noH.pdb,16.9233
mol25,rec_16_mol25.sdf,rec_final_16-noH.pdb,16.5428
mol25,rec_1_mol25.sdf,rec_final_1-noH.pdb,16.3728
mol25,rec_10_mol25.sdf,rec_final_10-noH.pdb,14.6933
mol26,rec_16_mol26.sdf,rec_final_16-noH.pdb,24.7870
mol26,rec_20_mol26.sdf,rec_final_20-noH.pdb,24.7788
mol26,rec_8_mol26.sdf,rec_final_8-noH.pdb,24.4379
mol26,rec_15_mol26.sdf,rec_final_15-noH.pdb,24.0764
mol26,rec_3_mol26.sdf,rec_final_3-noH.pdb,23.9746
mol26,rec_14_mol26.sdf,rec_final_14-noH.pdb,23.7749
mol26,rec_2_mol26.sdf,rec_final_2-noH.pdb,23.5061
mol26,rec_9_mol26.sdf,rec_final_9-noH.pdb,23.4669
mol26,rec_17_mol26.sdf,rec_final_17-noH.pdb,23.3535
mol26,rec_13_mol26.sdf,rec_final_13-noH.pdb,23.2486
mol26,rec_11_mol26.sdf,rec_final_11-noH.pdb,23.1038
mol26,rec_18_mol26.sdf,rec_final_18-noH.pdb,22.7092
mol26,rec_6_mol26.sdf,rec_final_6-noH.pdb,22.4278
mol26,rec_19_mol26.sdf,rec_final_19-noH.pdb,21.3068
mol26,rec_10_mol26.sdf,rec_final_10-noH.pdb,19.7648
mol26,rec_5_mol26.sdf,rec_final_5-noH.pdb,19.5406
mol26,rec_4_mol26.sdf,rec_final_4-noH.pdb,19.5143
mol26,rec_12_mol26.sdf,rec_final_12-noH.pdb,19.2108
mol26,rec_7_mol26.sdf,rec_final_7-noH.pdb,19.1282
mol26,rec_1_mol26.sdf,rec_final_1-noH.pdb,17.2749
mol27,rec_6_mol27.sdf,rec_final_6-noH.pdb,21.9830
mol27,rec_8_mol27.sdf,rec_final_8-noH.pdb,21.7894
mol27,rec_19_mol27.sdf,rec_final_19-noH.pdb,21.1936
mol27,rec_3_mol27.sdf,rec_final_3-noH.pdb,21.0136
mol27,rec_7_mol27.sdf,rec_final_7-noH.pdb,21.0051
mol27,rec_9_mol27.sdf,rec_final_9-noH.pdb,20.8548
mol27,rec_13_mol27.sdf,rec_final_13-noH.pdb,20.8186
mol27,rec_2_mol27.sdf,rec_final_2-noH.pdb,20.7602
mol27,rec_11_mol27.sdf,rec_final_11-noH.pdb,20.7568
mol27,rec_20_mol27.sdf,rec_final_20-noH.pdb,20.3096
mol27,rec_5_mol27.sdf,rec_final_5-noH.pdb,20.2028
mol27,rec_12_mol27.sdf,rec_final_12-noH.pdb,20.1400
mol27,rec_15_mol27.sdf,rec_final_15-noH.pdb,20.0948
mol27,rec_16_mol27.sdf,rec_final_16-noH.pdb,20.0311
mol27,rec_17_mol27.sdf,rec_final_17-noH.pdb,19.5473
mol27,rec_14_mol27.sdf,rec_final_14-noH.pdb,19.4015
mol27,rec_10_mol27.sdf,rec_final_10-noH.pdb,18.8043
mol27,rec_4_mol27.sdf,rec_final_4-noH.pdb,18.7639
mol27,rec_18_mol27.sdf,rec_final_18-noH.pdb,18.3307
mol27,rec_1_mol27.sdf,rec_final_1-noH.pdb,16.6934
mol28,rec_20_mol28.sdf,rec_final_20-noH.pdb,23.7629
mol28,rec_6_mol28.sdf,rec_final_6-noH.pdb,23.7284
mol28,rec_3_mol28.sdf,rec_final_3-noH.pdb,23.6337
mol28,rec_8_mol28.sdf,rec_final_8-noH.pdb,23.0800
mol28,rec_12_mol28.sdf,rec_final_12-noH.pdb,22.6898
mol28,rec_7_mol28.sdf,rec_final_7-noH.pdb,22.6402
mol28,rec_19_mol28.sdf,rec_final_19-noH.pdb,22.4090
mol28,rec_13_mol28.sdf,rec_final_13-noH.pdb,22.3998
mol28,rec_2_mol28.sdf,rec_final_2-noH.pdb,22.3541
mol28,rec_1_mol28.sdf,rec_final_1-noH.pdb,22.2662
mol28,rec_11_mol28.sdf,rec_final_11-noH.pdb,22.2619
mol28,rec_17_mol28.sdf,rec_final_17-noH.pdb,21.7081
mol28,rec_9_mol28.sdf,rec_final_9-noH.pdb,21.6433
mol28,rec_16_mol28.sdf,rec_final_16-noH.pdb,21.4513
mol28,rec_14_mol28.sdf,rec_final_14-noH.pdb,20.7372
mol28,rec_5_mol28.sdf,rec_final_5-noH.pdb,20.4125
mol28,rec_18_mol28.sdf,rec_final_18-noH.pdb,20.0653
mol28,rec_15_mol28.sdf,rec_final_15-noH.pdb,19.2821
mol28,rec_10_mol28.sdf,rec_final_10-noH.pdb,18.5246
mol28,rec_4_mol28.sdf,rec_final_4-noH.pdb,17.3039
mol29,rec_16_mol29.sdf,rec_final_16-noH.pdb,24.7896
mol29,rec_20_mol29.sdf,rec_final_20-noH.pdb,24.7773
mol29,rec_8_mol29.sdf,rec_final_8-noH.pdb,24.4376
mol29,rec_15_mol29.sdf,rec_final_15-noH.pdb,24.0773
mol29,rec_3_mol29.sdf,rec_final_3-noH.pdb,23.9839
mol29,rec_14_mol29.sdf,rec_final_14-noH.pdb,23.7737
mol29,rec_2_mol29.sdf,rec_final_2-noH.pdb,23.5043
mol29,rec_9_mol29.sdf,rec_final_9-noH.pdb,23.4653
mol29,rec_17_mol29.sdf,rec_final_17-noH.pdb,23.3561
mol29,rec_13_mol29.sdf,rec_final_13-noH.pdb,23.2517
mol29,rec_11_mol29.sdf,rec_final_11-noH.pdb,23.1049
mol29,rec_18_mol29.sdf,rec_final_18-noH.pdb,22.6552
mol29,rec_6_mol29.sdf,rec_final_6-noH.pdb,22.4297
mol29,rec_19_mol29.sdf,rec_final_19-noH.pdb,21.3093
mol29,rec_10_mol29.sdf,rec_final_10-noH.pdb,19.7631
mol29,rec_5_mol29.sdf,rec_final_5-noH.pdb,19.6343
mol29,rec_4_mol29.sdf,rec_final_4-noH.pdb,19.2872
mol29,rec_12_mol29.sdf,rec_final_12-noH.pdb,19.2104
mol29,rec_7_mol29.sdf,rec_final_7-noH.pdb,19.1266
mol29,rec_1_mol29.sdf,rec_final_1-noH.pdb,17.2741
mol30,rec_7_mol30.sdf,rec_final_7-noH.pdb,28.7748
mol30,rec_8_mol30.sdf,rec_final_8-noH.pdb,28.5636
mol30,rec_17_mol30.sdf,rec_final_17-noH.pdb,28.2101
mol30,rec_16_mol30.sdf,rec_final_16-noH.pdb,27.0030
mol30,rec_18_mol30.sdf,rec_final_18-noH.pdb,26.8423
mol30,rec_19_mol30.sdf,rec_final_19-noH.pdb,26.7353
mol30,rec_13_mol30.sdf,rec_final_13-noH.pdb,26.5185
mol30,rec_9_mol30.sdf,rec_final_9-noH.pdb,26.4806
mol30,rec_15_mol30.sdf,rec_final_15-noH.pdb,26.1092
mol30,rec_6_mol30.sdf,rec_final_6-noH.pdb,23.2127
mol30,rec_3_mol30.sdf,rec_final_3-noH.pdb,22.1476
mol30,rec_20_mol30.sdf,rec_final_20-noH.pdb,21.7652
mol30,rec_14_mol30.sdf,rec_final_14-noH.pdb,21.2153
mol30,rec_12_mol30.sdf,rec_final_12-noH.pdb,21.1142
mol30,rec_10_mol30.sdf,rec_final_10-noH.pdb,21.1044
mol30,rec_5_mol30.sdf,rec_final_5-noH.pdb,20.9294
mol30,rec_4_mol30.sdf,rec_final_4-noH.pdb,20.3456
mol30,rec_2_mol30.sdf,rec_final_2-noH.pdb,20.1712
mol30,rec_11_mol30.sdf,rec_final_11-noH.pdb,19.5098
mol30,rec_1_mol30.sdf,rec_final_1-noH.pdb,14.9792
mol31,rec_17_mol31.sdf,rec_final_17-noH.pdb,25.8079
mol31,rec_16_mol31.sdf,rec_final_16-noH.pdb,25.6441
mol31,rec_20_mol31.sdf,rec_final_20-noH.pdb,25.6018
mol31,rec_2_mol31.sdf,rec_final_2-noH.pdb,25.3428
mol31,rec_9_mol31.sdf,rec_final_9-noH.pdb,25.0325
mol31,rec_19_mol31.sdf,rec_final_19-noH.pdb,24.7459
mol31,rec_13_mol31.sdf,rec_final_13-noH.pdb,24.7427
mol31,rec_6_mol31.sdf,rec_final_6-noH.pdb,24.7052
mol31,rec_3_mol31.sdf,rec_final_3-noH.pdb,24.5329
mol31,rec_7_mol31.sdf,rec_final_7-noH.pdb,24.4954
mol31,rec_8_mol31.sdf,rec_final_8-noH.pdb,24.3154
mol31,rec_14_mol31.sdf,rec_final_14-noH.pdb,23.8155
mol31,rec_15_mol31.sdf,rec_final_15-noH.pdb,23.2138
mol31,rec_11_mol31.sdf,rec_final_11-noH.pdb,23.2009
mol31,rec_18_mol31.sdf,rec_final_18-noH.pdb,23.0460
mol31,rec_10_mol31.sdf,rec_final_10-noH.pdb,22.4765
mol31,rec_12_mol31.sdf,rec_final_12-noH.pdb,22.0720
mol31,rec_5_mol31.sdf,rec_final_5-noH.pdb,22.0134
mol31,rec_4_mol31.sdf,rec_final_4-noH.pdb,20.8666
mol31,rec_1_mol31.sdf,rec_final_1-noH.pdb,20.3114
mol32,rec_16_mol32.sdf,rec_final_16-noH.pdb,25.6051
mol32,rec_3_mol32.sdf,rec_final_3-noH.pdb,24.3244
mol32,rec_9_mol32.sdf,rec_final_9-noH.pdb,23.6510
mol32,rec_20_mol32.sdf,rec_final_20-noH.pdb,22.7369
mol32,rec_19_mol32.sdf,rec_final_19-noH.pdb,22.4257
mol32,rec_13_mol32.sdf,rec_final_13-noH.pdb,20.8165
mol32,rec_15_mol32.sdf,rec_final_15-noH.pdb,20.6242
mol32,rec_12_mol32.sdf,rec_final_12-noH.pdb,20.5842
mol32,rec_7_mol32.sdf,rec_final_7-noH.pdb,20.1541
mol32,rec_8_mol32.sdf,rec_final_8-noH.pdb,20.0657
mol32,rec_14_mol32.sdf,rec_final_14-noH.pdb,19.9417
mol32,rec_17_mol32.sdf,rec_final_17-noH.pdb,19.7198
mol32,rec_11_mol32.sdf,rec_final_11-noH.pdb,19.5496
mol32,rec_6_mol32.sdf,rec_final_6-noH.pdb,19.4680
mol32,rec_4_mol32.sdf,rec_final_4-noH.pdb,19.3408
mol32,rec_5_mol32.sdf,rec_final_5-noH.pdb,18.5319
mol32,rec_1_mol32.sdf,rec_final_1-noH.pdb,17.6905
mol32,rec_10_mol32.sdf,rec_final_10-noH.pdb,17.3271
mol32,rec_18_mol32.sdf,rec_final_18-noH.pdb,17.1273
mol34,rec_20_mol34.sdf,rec_final_20-noH.pdb,23.6785
mol34,rec_19_mol34.sdf,rec_final_19-noH.pdb,23.6516
mol34,rec_3_mol34.sdf,rec_final_3-noH.pdb,23.2621
mol34,rec_17_mol34.sdf,rec_final_17-noH.pdb,22.9787
mol34,rec_7_mol34.sdf,rec_final_7-noH.pdb,22.7752
mol34,rec_14_mol34.sdf,rec_final_14-noH.pdb,22.6722
mol34,rec_18_mol34.sdf,rec_final_18-noH.pdb,22.6486
mol34,rec_6_mol34.sdf,rec_final_6-noH.pdb,22.6059
mol34,rec_2_mol34.sdf,rec_final_2-noH.pdb,22.3695
mol34,rec_8_mol34.sdf,rec_final_8-noH.pdb,22.0346
mol34,rec_1_mol34.sdf,rec_final_1-noH.pdb,21.9977
mol34,rec_9_mol34.sdf,rec_final_9-noH.pdb,21.6591
mol34,rec_12_mol34.sdf,rec_final_12-noH.pdb,21.6258
mol34,rec_11_mol34.sdf,rec_final_11-noH.pdb,21.6087
mol34,rec_13_mol34.sdf,rec_final_13-noH.pdb,21.3499
mol34,rec_15_mol34.sdf,rec_final_15-noH.pdb,21.2427
mol34,rec_16_mol34.sdf,rec_final_16-noH.pdb,20.9092
mol34,rec_4_mol34.sdf,rec_final_4-noH.pdb,19.1205
mol34,rec_5_mol34.sdf,rec_final_5-noH.pdb,17.6456
mol34,rec_10_mol34.sdf,rec_final_10-noH.pdb,17.5572
mol35,rec_6_mol35.sdf,rec_final_6-noH.pdb,15.3554
mol35,rec_1_mol35.sdf,rec_final_1-noH.pdb,15.3468
mol35,rec_14_mol35.sdf,rec_final_14-noH.pdb,14.6562
mol35,rec_17_mol35.sdf,rec_final_17-noH.pdb,14.1818
mol35,rec_8_mol35.sdf,rec_final_8-noH.pdb,13.9948
mol35,rec_15_mol35.sdf,rec_final_15-noH.pdb,13.5709
mol35,rec_16_mol35.sdf,rec_final_16-noH.pdb,13.4544
mol35,rec_19_mol35.sdf,rec_final_19-noH.pdb,13.4235
mol35,rec_13_mol35.sdf,rec_final_13-noH.pdb,13.2373
mol35,rec_2_mol35.sdf,rec_final_2-noH.pdb,13.0369
mol35,rec_9_mol35.sdf,rec_final_9-noH.pdb,12.9733
mol35,rec_20_mol35.sdf,rec_final_20-noH.pdb,12.9579
mol35,rec_3_mol35.sdf,rec_final_3-noH.pdb,12.6422
mol35,rec_11_mol35.sdf,rec_final_11-noH.pdb,12.3523
mol35,rec_12_mol35.sdf,rec_final_12-noH.pdb,12.2374
mol35,rec_10_mol35.sdf,rec_final_10-noH.pdb,12.0397
mol35,rec_18_mol35.sdf,rec_final_18-noH.pdb,11.1436
mol35,rec_5_mol35.sdf,rec_final_5-noH.pdb,11.0613
mol35,rec_4_mol35.sdf,rec_final_4-noH.pdb,11.0213
mol36,rec_20_mol36.sdf,rec_final_20-noH.pdb,17.3460
mol36,rec_2_mol36.sdf,rec_final_2-noH.pdb,16.6450
mol36,rec_9_mol36.sdf,rec_final_9-noH.pdb,16.2880
mol36,rec_13_mol36.sdf,rec_final_13-noH.pdb,15.7328
mol36,rec_16_mol36.sdf,rec_final_16-noH.pdb,15.6856
mol36,rec_14_mol36.sdf,rec_final_14-noH.pdb,14.8319
mol36,rec_6_mol36.sdf,rec_final_6-noH.pdb,14.6171
mol36,rec_7_mol36.sdf,rec_final_7-noH.pdb,14.5608
mol36,rec_17_mol36.sdf,rec_final_17-noH.pdb,14.5060
mol36,rec_8_mol36.sdf,rec_final_8-noH.pdb,14.2043
mol36,rec_11_mol36.sdf,rec_final_11-noH.pdb,14.0191
mol36,rec_19_mol36.sdf,rec_final_19-noH.pdb,13.4911
mol36,rec_3_mol36.sdf,rec_final_3-noH.pdb,13.2784
mol36,rec_10_mol36.sdf,rec_final_10-noH.pdb,12.9198
mol36,rec_15_mol36.sdf,rec_final_15-noH.pdb,12.8645
mol36,rec_1_mol36.sdf,rec_final_1-noH.pdb,12.7391
mol36,rec_12_mol36.sdf,rec_final_12-noH.pdb,12.6290
mol36,rec_18_mol36.sdf,rec_final_18-noH.pdb,12.4151
mol36,rec_4_mol36.sdf,rec_final_4-noH.pdb,12.3771
mol36,rec_5_mol36.sdf,rec_final_5-noH.pdb,11.4245
mol37,rec_7_mol37.sdf,rec_final_7-noH.pdb,23.8522
mol37,rec_20_mol37.sdf,rec_final_20-noH.pdb,23.6213
mol37,rec_16_mol37.sdf,rec_final_16-noH.pdb,23.3133
mol37,rec_17_mol37.sdf,rec_final_17-noH.pdb,22.8605
mol37,rec_8_mol37.sdf,rec_final_8-noH.pdb,22.7845
mol37,rec_2_mol37.sdf,rec_final_2-noH.pdb,22.6205
mol37,rec_11_mol37.sdf,rec_final_11-noH.pdb,21.7631
mol37,rec_15_mol37.sdf,rec_final_15-noH.pdb,21.6490
mol37,rec_14_mol37.sdf,rec_final_14-noH.pdb,21.4107
mol37,rec_9_mol37.sdf,rec_final_9-noH.pdb,21.2985
mol37,rec_13_mol37.sdf,rec_final_13-noH.pdb,21.1935
mol37,rec_6_mol37.sdf,rec_final_6-noH.pdb,20.8951
mol37,rec_19_mol37.sdf,rec_final_19-noH.pdb,19.6143
mol37,rec_12_mol37.sdf,rec_final_12-noH.pdb,18.9905
mol37,rec_3_mol37.sdf,rec_final_3-noH.pdb,18.7184
mol37,rec_18_mol37.sdf,rec_final_18-noH.pdb,18.6158
mol37,rec_5_mol37.sdf,rec_final_5-noH.pdb,17.6454
mol37,rec_10_mol37.sdf,rec_final_10-noH.pdb,17.4721
mol37,rec_4_mol37.sdf,rec_final_4-noH.pdb,16.3094
mol37,rec_1_mol37.sdf,rec_final_1-noH.pdb,16.0035
mol38,rec_20_mol38.sdf,rec_final_20-noH.pdb,13.3569
mol38,rec_2_mol38.sdf,rec_final_2-noH.pdb,13.2938
mol38,rec_19_mol38.sdf,rec_final_19-noH.pdb,13.1447
mol38,rec_13_mol38.sdf,rec_final_13-noH.pdb,12.6481
mol38,rec_7_mol38.sdf,rec_final_7-noH.pdb,12.4516
mol38,rec_9_mol38.sdf,rec_final_9-noH.pdb,12.3803
mol38,rec_16_mol38.sdf,rec_final_16-noH.pdb,12.2102
mol38,rec_17_mol38.sdf,rec_final_17-noH.pdb,11.9641
mol38,rec_8_mol38.sdf,rec_final_8-noH.pdb,11.9135
mol38,rec_18_mol38.sdf,rec_final_18-noH.pdb,11.8846
mol38,rec_3_mol38.sdf,rec_final_3-noH.pdb,11.8458
mol38,rec_14_mol38.sdf,rec_final_14-noH.pdb,11.8386
mol38,rec_6_mol38.sdf,rec_final_6-noH.pdb,11.7286
mol38,rec_15_mol38.sdf,rec_final_15-noH.pdb,11.7267
mol38,rec_11_mol38.sdf,rec_final_11-noH.pdb,11.5156
mol38,rec_12_mol38.sdf,rec_final_12-noH.pdb,10.9283
mol38,rec_5_mol38.sdf,rec_final_5-noH.pdb,10.7566
mol38,rec_4_mol38.sdf,rec_final_4-noH.pdb,10.7486
mol38,rec_10_mol38.sdf,rec_final_10-noH.pdb,10.7205
mol38,rec_1_mol38.sdf,rec_final_1-noH.pdb,10.2818
mol39,rec_5_mol39.sdf,rec_final_5-noH.pdb,16.4127
mol39,rec_10_mol39.sdf,rec_final_10-noH.pdb,16.4028
mol39,rec_17_mol39.sdf,rec_final_17-noH.pdb,14.9136
mol39,rec_6_mol39.sdf,rec_final_6-noH.pdb,14.8176
mol39,rec_19_mol39.sdf,rec_final_19-noH.pdb,14.7345
mol39,rec_7_mol39.sdf,rec_final_7-noH.pdb,14.6850
mol39,rec_20_mol39.sdf,rec_final_20-noH.pdb,14.6301
mol39,rec_2_mol39.sdf,rec_final_2-noH.pdb,14.4848
mol39,rec_11_mol39.sdf,rec_final_11-noH.pdb,14.4761
mol39,rec_13_mol39.sdf,rec_final_13-noH.pdb,14.1785
mol39,rec_14_mol39.sdf,rec_final_14-noH.pdb,14.1723
mol39,rec_9_mol39.sdf,rec_final_9-noH.pdb,13.7997
mol39,rec_3_mol39.sdf,rec_final_3-noH.pdb,13.4497
mol39,rec_18_mol39.sdf,rec_final_18-noH.pdb,13.4071
mol39,rec_8_mol39.sdf,rec_final_8-noH.pdb,12.8672
mol39,rec_16_mol39.sdf,rec_final_16-noH.pdb,12.8127
mol39,rec_15_mol39.sdf,rec_final_15-noH.pdb,12.7117
mol39,rec_12_mol39.sdf,rec_final_12-noH.pdb,12.6530
mol39,rec_1_mol39.sdf,rec_final_1-noH.pdb,12.5292
mol39,rec_4_mol39.sdf,rec_final_4-noH.pdb,11.2654
mol40,rec_17_mol40.sdf,rec_final_17-noH.pdb,15.4171
mol40,rec_7_mol40.sdf,rec_final_7-noH.pdb,14.7277
mol40,rec_6_mol40.sdf,rec_final_6-noH.pdb,14.5921
mol40,rec_8_mol40.sdf,rec_final_8-noH.pdb,14.3274
mol40,rec_9_mol40.sdf,rec_final_9-noH.pdb,13.8863
mol40,rec_13_mol40.sdf,rec_final_13-noH.pdb,13.8126
mol40,rec_16_mol40.sdf,rec_final_16-noH.pdb,13.7261
mol40,rec_3_mol40.sdf,rec_final_3-noH.pdb,13.6774
mol40,rec_4_mol40.sdf,rec_final_4-noH.pdb,13.6446
mol40,rec_10_mol40.sdf,rec_final_10-noH.pdb,13.6253
mol40,rec_15_mol40.sdf,rec_final_15-noH.pdb,13.3663
mol40,rec_1_mol40.sdf,rec_final_1-noH.pdb,12.9853
mol40,rec_5_mol40.sdf,rec_final_5-noH.pdb,12.8882
mol40,rec_14_mol40.sdf,rec_final_14-noH.pdb,12.4899
mol40,rec_20_mol40.sdf,rec_final_20-noH.pdb,12.4533
mol40,rec_19_mol40.sdf,rec_final_19-noH.pdb,11.9347
mol40,rec_2_mol40.sdf,rec_final_2-noH.pdb,11.3474
mol40,rec_11_mol40.sdf,rec_final_11-noH.pdb,11.1800
mol40,rec_18_mol40.sdf,rec_final_18-noH.pdb,10.8070
mol40,rec_12_mol40.sdf,rec_final_12-noH.pdb,10.4939
