N,percent
1,26.041666666666668
2,52.083333333333336
3,61.458333333333336
4,72.91666666666667
5,75.0
6,79.16666666666667
7,78.125
8,84.375
9,83.33333333333333
10,83.33333333333333
11,84.375
12,84.375
13,83.33333333333333
14,84.375
15,84.375
16,84.375
17,84.375
18,84.375
19,84.375
20,84.375
