N,percent
1,50.0
2,50.0
3,75.0
4,100.0
5,75.0
6,75.0
7,100.0
8,100.0
9,75.0
10,100.0
11,75.0
12,100.0
13,100.0
14,75.0
15,100.0
16,75.0
17,100.0
18,100.0
19,100.0
20,100.0
