N,percent
1,20.0
2,40.0
3,40.0
4,40.0
5,40.0
6,40.0
7,60.0
8,60.0
9,60.0
10,60.0
11,60.0
12,60.0
13,40.0
14,60.0
15,60.0
16,60.0
17,60.0
18,60.0
19,60.0
20,60.0
