N,percent
1,33.333333333333336
2,100.0
3,100.0
4,100.0
5,66.66666666666667
6,33.333333333333336
7,66.66666666666667
8,100.0
9,100.0
10,100.0
11,66.66666666666667
12,100.0
13,66.66666666666667
14,66.66666666666667
15,100.0
16,100.0
17,100.0
18,100.0
19,100.0
20,100.0
