N,percent
1,16.666666666666668
2,50.0
3,50.0
4,50.0
5,50.0
6,33.333333333333336
7,50.0
8,50.0
9,50.0
10,50.0
11,50.0
12,50.0
13,50.0
14,50.0
15,50.0
16,50.0
17,50.0
18,50.0
19,50.0
20,50.0
