N,percent
1,0.0
2,0.0
3,100.0
4,0.0
5,0.0
6,100.0
7,100.0
8,100.0
9,100.0
10,0.0
11,100.0
12,100.0
13,0.0
14,0.0
15,0.0
16,100.0
17,100.0
18,100.0
19,100.0
20,100.0
