mol_id,ligand,receptor,score
mol25,rec_9_mol25.sdf,rec_final_9-noH.pdb,25.0045
mol25,rec_6_mol25.sdf,rec_final_6-noH.pdb,24.2547
mol25,rec_18_mol25.sdf,rec_final_18-noH.pdb,24.0824
mol25,rec_11_mol25.sdf,rec_final_11-noH.pdb,22.0058
mol25,rec_7_mol25.sdf,rec_final_7-noH.pdb,20.0204
mol26,rec_12_mol26.sdf,rec_final_12-noH.pdb,18.0151
mol26,rec_4_mol26.sdf,rec_final_4-noH.pdb,16.2170
mol26,rec_6_mol26.sdf,rec_final_6-noH.pdb,16.1167
mol26,rec_18_mol26.sdf,rec_final_18-noH.pdb,15.9778
mol26,rec_16_mol26.sdf,rec_final_16-noH.pdb,15.9359
mol26,rec_15_mol26.sdf,rec_final_15-noH.pdb,15.7410
mol26,rec_20_mol26.sdf,rec_final_20-noH.pdb,15.5476
mol26,rec_11_mol26.sdf,rec_final_11-noH.pdb,15.3301
mol26,rec_5_mol26.sdf,rec_final_5-noH.pdb,15.1741
mol26,rec_2_mol26.sdf,rec_final_2-noH.pdb,15.1385
mol26,rec_13_mol26.sdf,rec_final_13-noH.pdb,14.7486
mol26,rec_9_mol26.sdf,rec_final_9-noH.pdb,14.6791
mol26,rec_14_mol26.sdf,rec_final_14-noH.pdb,14.6423
mol26,rec_19_mol26.sdf,rec_final_19-noH.pdb,13.4400
mol26,rec_7_mol26.sdf,rec_final_7-noH.pdb,12.7801
mol27,rec_13_mol27.sdf,rec_final_13-noH.pdb,15.4924
mol27,rec_2_mol27.sdf,rec_final_2-noH.pdb,15.2527
mol27,rec_5_mol27.sdf,rec_final_5-noH.pdb,14.6759
mol27,rec_12_mol27.sdf,rec_final_12-noH.pdb,14.5087
mol27,rec_6_mol27.sdf,rec_final_6-noH.pdb,13.6923
mol27,rec_20_mol27.sdf,rec_final_20-noH.pdb,13.2145
mol27,rec_11_mol27.sdf,rec_final_11-noH.pdb,13.0923
mol27,rec_19_mol27.sdf,rec_final_19-noH.pdb,12.8019
mol27,rec_18_mol27.sdf,rec_final_18-noH.pdb,12.7377
mol27,rec_9_mol27.sdf,rec_final_9-noH.pdb,12.5607
mol27,rec_16_mol27.sdf,rec_final_16-noH.pdb,12.4625
mol27,rec_4_mol27.sdf,rec_final_4-noH.pdb,12.4572
mol27,rec_15_mol27.sdf,rec_final_15-noH.pdb,11.4933
mol27,rec_14_mol27.sdf,rec_final_14-noH.pdb,11.2682
mol27,rec_7_mol27.sdf,rec_final_7-noH.pdb,10.9781
mol28,rec_9_mol28.sdf,rec_final_9-noH.pdb,24.4755
mol28,rec_19_mol28.sdf,rec_final_19-noH.pdb,24.3569
mol28,rec_4_mol28.sdf,rec_final_4-noH.pdb,24.3001
mol28,rec_16_mol28.sdf,rec_final_16-noH.pdb,23.6695
mol28,rec_12_mol28.sdf,rec_final_12-noH.pdb,23.6321
mol28,rec_6_mol28.sdf,rec_final_6-noH.pdb,23.2394
mol28,rec_2_mol28.sdf,rec_final_2-noH.pdb,22.7226
mol28,rec_5_mol28.sdf,rec_final_5-noH.pdb,22.5928
mol28,rec_14_mol28.sdf,rec_final_14-noH.pdb,22.4259
mol28,rec_15_mol28.sdf,rec_final_15-noH.pdb,22.0046
mol28,rec_20_mol28.sdf,rec_final_20-noH.pdb,21.8760
mol28,rec_13_mol28.sdf,rec_final_13-noH.pdb,21.4296
mol28,rec_18_mol28.sdf,rec_final_18-noH.pdb,20.0660
mol28,rec_11_mol28.sdf,rec_final_11-noH.pdb,19.6837
mol28,rec_7_mol28.sdf,rec_final_7-noH.pdb,18.8088
mol28,rec_1_mol28.sdf,rec_final_1-noH.pdb,17.8370
mol29,rec_20_mol29.sdf,rec_final_20-noH.pdb,28.5541
mol29,rec_5_mol29.sdf,rec_final_5-noH.pdb,26.1273
mol29,rec_9_mol29.sdf,rec_final_9-noH.pdb,25.2424
mol29,rec_14_mol29.sdf,rec_final_14-noH.pdb,24.8904
mol29,rec_2_mol29.sdf,rec_final_2-noH.pdb,24.5635
mol29,rec_13_mol29.sdf,rec_final_13-noH.pdb,24.3911
mol29,rec_6_mol29.sdf,rec_final_6-noH.pdb,24.2344
mol29,rec_4_mol29.sdf,rec_final_4-noH.pdb,23.1597
mol29,rec_19_mol29.sdf,rec_final_19-noH.pdb,23.0373
mol29,rec_16_mol29.sdf,rec_final_16-noH.pdb,22.3855
mol29,rec_1_mol29.sdf,rec_final_1-noH.pdb,22.3188
mol29,rec_11_mol29.sdf,rec_final_11-noH.pdb,22.0568
mol29,rec_15_mol29.sdf,rec_final_15-noH.pdb,22.0503
mol29,rec_12_mol29.sdf,rec_final_12-noH.pdb,22.0243
mol29,rec_18_mol29.sdf,rec_final_18-noH.pdb,21.9208
mol29,rec_7_mol29.sdf,rec_final_7-noH.pdb,21.2257
mol30,rec_4_mol30.sdf,rec_final_4-noH.pdb,25.4531
mol30,rec_11_mol30.sdf,rec_final_11-noH.pdb,24.5885
mol30,rec_2_mol30.sdf,rec_final_2-noH.pdb,24.5444
mol30,rec_14_mol30.sdf,rec_final_14-noH.pdb,24.2046
mol30,rec_12_mol30.sdf,rec_final_12-noH.pdb,23.9505
mol30,rec_16_mol30.sdf,rec_final_16-noH.pdb,23.6998
mol30,rec_20_mol30.sdf,rec_final_20-noH.pdb,23.6036
mol30,rec_1_mol30.sdf,rec_final_1-noH.pdb,23.4753
mol30,rec_18_mol30.sdf,rec_final_18-noH.pdb,23.3648
mol30,rec_6_mol30.sdf,rec_final_6-noH.pdb,22.8354
mol30,rec_15_mol30.sdf,rec_final_15-noH.pdb,21.5146
mol30,rec_19_mol30.sdf,rec_final_19-noH.pdb,21.1830
mol30,rec_5_mol30.sdf,rec_final_5-noH.pdb,21.0078
mol30,rec_7_mol30.sdf,rec_final_7-noH.pdb,18.5826
mol31,rec_14_mol31.sdf,rec_final_14-noH.pdb,28.3127
mol31,rec_6_mol31.sdf,rec_final_6-noH.pdb,28.0343
mol31,rec_20_mol31.sdf,rec_final_20-noH.pdb,27.9758
mol31,rec_16_mol31.sdf,rec_final_16-noH.pdb,27.8003
mol31,rec_4_mol31.sdf,rec_final_4-noH.pdb,26.7151
mol31,rec_1_mol31.sdf,rec_final_1-noH.pdb,26.0319
mol31,rec_11_mol31.sdf,rec_final_11-noH.pdb,25.4665
mol31,rec_19_mol31.sdf,rec_final_19-noH.pdb,24.7873
mol31,rec_7_mol31.sdf,rec_final_7-noH.pdb,23.9580
mol31,rec_12_mol31.sdf,rec_final_12-noH.pdb,23.9402
mol31,rec_15_mol31.sdf,rec_final_15-noH.pdb,23.6994
mol31,rec_2_mol31.sdf,rec_final_2-noH.pdb,23.2841
mol31,rec_9_mol31.sdf,rec_final_9-noH.pdb,22.4225
mol31,rec_18_mol31.sdf,rec_final_18-noH.pdb,22.2995
mol31,rec_5_mol31.sdf,rec_final_5-noH.pdb,21.5902
mol32,rec_12_mol32.sdf,rec_final_12-noH.pdb,21.3661
mol32,rec_20_mol32.sdf,rec_final_20-noH.pdb,20.1168
mol32,rec_6_mol32.sdf,rec_final_6-noH.pdb,20.0882
mol32,rec_14_mol32.sdf,rec_final_14-noH.pdb,19.6949
mol32,rec_19_mol32.sdf,rec_final_19-noH.pdb,19.6212
mol32,rec_4_mol32.sdf,rec_final_4-noH.pdb,18.9343
mol32,rec_2_mol32.sdf,rec_final_2-noH.pdb,18.9101
mol32,rec_16_mol32.sdf,rec_final_16-noH.pdb,18.5359
mol32,rec_1_mol32.sdf,rec_final_1-noH.pdb,17.9614
mol32,rec_9_mol32.sdf,rec_final_9-noH.pdb,17.7536
mol32,rec_18_mol32.sdf,rec_final_18-noH.pdb,17.7105
mol32,rec_5_mol32.sdf,rec_final_5-noH.pdb,17.5187
mol32,rec_11_mol32.sdf,rec_final_11-noH.pdb,17.1354
mol32,rec_15_mol32.sdf,rec_final_15-noH.pdb,17.0640
mol32,rec_7_mol32.sdf,rec_final_7-noH.pdb,17.0377
mol32,rec_13_mol32.sdf,rec_final_13-noH.pdb,16.8318
mol33,rec_20_mol33.sdf,rec_final_20-noH.pdb,14.5767
mol33,rec_4_mol33.sdf,rec_final_4-noH.pdb,14.3206
mol33,rec_5_mol33.sdf,rec_final_5-noH.pdb,13.4967
mol33,rec_13_mol33.sdf,rec_final_13-noH.pdb,13.1444
mol33,rec_16_mol33.sdf,rec_final_16-noH.pdb,12.8440
mol33,rec_19_mol33.sdf,rec_final_19-noH.pdb,12.4598
mol33,rec_2_mol33.sdf,rec_final_2-noH.pdb,12.4261
mol33,rec_15_mol33.sdf,rec_final_15-noH.pdb,12.0853
mol33,rec_12_mol33.sdf,rec_final_12-noH.pdb,12.0656
mol33,rec_14_mol33.sdf,rec_final_14-noH.pdb,11.6709
mol33,rec_11_mol33.sdf,rec_final_11-noH.pdb,11.5260
mol33,rec_7_mol33.sdf,rec_final_7-noH.pdb,11.4503
mol33,rec_18_mol33.sdf,rec_final_18-noH.pdb,11.4037
mol33,rec_9_mol33.sdf,rec_final_9-noH.pdb,11.1414
mol33,rec_6_mol33.sdf,rec_final_6-noH.pdb,10.4964
mol34,rec_14_mol34.sdf,rec_final_14-noH.pdb,25.4033
mol34,rec_16_mol34.sdf,rec_final_16-noH.pdb,23.0112
mol34,rec_1_mol34.sdf,rec_final_1-noH.pdb,22.7147
mol34,rec_4_mol34.sdf,rec_final_4-noH.pdb,21.5015
mol34,rec_5_mol34.sdf,rec_final_5-noH.pdb,21.3650
mol34,rec_12_mol34.sdf,rec_final_12-noH.pdb,21.3016
mol34,rec_6_mol34.sdf,rec_final_6-noH.pdb,21.1432
mol34,rec_19_mol34.sdf,rec_final_19-noH.pdb,21.0132
mol34,rec_8_mol34.sdf,rec_final_8-noH.pdb,20.7259
mol34,rec_2_mol34.sdf,rec_final_2-noH.pdb,20.6524
mol34,rec_15_mol34.sdf,rec_final_15-noH.pdb,19.9995
mol34,rec_11_mol34.sdf,rec_final_11-noH.pdb,19.8082
mol34,rec_7_mol34.sdf,rec_final_7-noH.pdb,19.1786
mol34,rec_18_mol34.sdf,rec_final_18-noH.pdb,19.0486
mol35,rec_2_mol35.sdf,rec_final_2-noH.pdb,23.4581
mol35,rec_20_mol35.sdf,rec_final_20-noH.pdb,22.9751
mol35,rec_5_mol35.sdf,rec_final_5-noH.pdb,21.8566
mol35,rec_19_mol35.sdf,rec_final_19-noH.pdb,21.4802
mol35,rec_14_mol35.sdf,rec_final_14-noH.pdb,21.4157
mol35,rec_15_mol35.sdf,rec_final_15-noH.pdb,21.2914
mol35,rec_12_mol35.sdf,rec_final_12-noH.pdb,21.2473
mol35,rec_6_mol35.sdf,rec_final_6-noH.pdb,20.9685
mol35,rec_16_mol35.sdf,rec_final_16-noH.pdb,20.8463
mol35,rec_9_mol35.sdf,rec_final_9-noH.pdb,20.4562
mol35,rec_11_mol35.sdf,rec_final_11-noH.pdb,20.4162
mol35,rec_4_mol35.sdf,rec_final_4-noH.pdb,20.3647
mol35,rec_13_mol35.sdf,rec_final_13-noH.pdb,20.3071
mol35,rec_18_mol35.sdf,rec_final_18-noH.pdb,18.7943
mol35,rec_7_mol35.sdf,rec_final_7-noH.pdb,17.4878
mol36,rec_20_mol36.sdf,rec_final_20-noH.pdb,22.7146
mol36,rec_4_mol36.sdf,rec_final_4-noH.pdb,22.2358
mol36,rec_5_mol36.sdf,rec_final_5-noH.pdb,21.9885
mol36,rec_12_mol36.sdf,rec_final_12-noH.pdb,21.8895
mol36,rec_19_mol36.sdf,rec_final_19-noH.pdb,21.1416
mol36,rec_6_mol36.sdf,rec_final_6-noH.pdb,21.0172
mol36,rec_16_mol36.sdf,rec_final_16-noH.pdb,20.7805
mol36,rec_2_mol36.sdf,rec_final_2-noH.pdb,20.4592
mol36,rec_15_mol36.sdf,rec_final_15-noH.pdb,19.6201
mol36,rec_7_mol36.sdf,rec_final_7-noH.pdb,19.5316
mol36,rec_11_mol36.sdf,rec_final_11-noH.pdb,18.7246
mol36,rec_1_mol36.sdf,rec_final_1-noH.pdb,18.6896
mol36,rec_14_mol36.sdf,rec_final_14-noH.pdb,18.4470
mol37,rec_16_mol37.sdf,rec_final_16-noH.pdb,20.5410
mol37,rec_20_mol37.sdf,rec_final_20-noH.pdb,20.1698
mol37,rec_14_mol37.sdf,rec_final_14-noH.pdb,19.9804
mol37,rec_2_mol37.sdf,rec_final_2-noH.pdb,19.8991
mol37,rec_15_mol37.sdf,rec_final_15-noH.pdb,19.4798
mol37,rec_9_mol37.sdf,rec_final_9-noH.pdb,19.0354
mol37,rec_5_mol37.sdf,rec_final_5-noH.pdb,19.0015
mol37,rec_12_mol37.sdf,rec_final_12-noH.pdb,18.4760
mol37,rec_13_mol37.sdf,rec_final_13-noH.pdb,18.4458
mol37,rec_19_mol37.sdf,rec_final_19-noH.pdb,17.9873
mol37,rec_4_mol37.sdf,rec_final_4-noH.pdb,17.8510
mol37,rec_6_mol37.sdf,rec_final_6-noH.pdb,17.8285
mol37,rec_11_mol37.sdf,rec_final_11-noH.pdb,17.6849
mol37,rec_18_mol37.sdf,rec_final_18-noH.pdb,17.2861
mol37,rec_7_mol37.sdf,rec_final_7-noH.pdb,15.7956
mol38,rec_16_mol38.sdf,rec_final_16-noH.pdb,26.9824
mol38,rec_9_mol38.sdf,rec_final_9-noH.pdb,25.8189
mol38,rec_2_mol38.sdf,rec_final_2-noH.pdb,25.5475
mol38,rec_5_mol38.sdf,rec_final_5-noH.pdb,25.0780
mol38,rec_12_mol38.sdf,rec_final_12-noH.pdb,24.4518
mol38,rec_15_mol38.sdf,rec_final_15-noH.pdb,24.3849
mol38,rec_13_mol38.sdf,rec_final_13-noH.pdb,24.3164
mol38,rec_18_mol38.sdf,rec_final_18-noH.pdb,23.9060
mol38,rec_19_mol38.sdf,rec_final_19-noH.pdb,23.8701
mol38,rec_20_mol38.sdf,rec_final_20-noH.pdb,23.6699
mol38,rec_6_mol38.sdf,rec_final_6-noH.pdb,23.3445
mol38,rec_11_mol38.sdf,rec_final_11-noH.pdb,23.2216
mol38,rec_4_mol38.sdf,rec_final_4-noH.pdb,22.3272
mol38,rec_8_mol38.sdf,rec_final_8-noH.pdb,21.9836
mol38,rec_14_mol38.sdf,rec_final_14-noH.pdb,21.0920
mol38,rec_7_mol38.sdf,rec_final_7-noH.pdb,19.8543
mol38,rec_1_mol38.sdf,rec_final_1-noH.pdb,18.3968
mol39,rec_14_mol39.sdf,rec_final_14-noH.pdb,26.4037
mol39,rec_4_mol39.sdf,rec_final_4-noH.pdb,22.8885
mol39,rec_16_mol39.sdf,rec_final_16-noH.pdb,22.5734
mol39,rec_20_mol39.sdf,rec_final_20-noH.pdb,21.4347
mol39,rec_2_mol39.sdf,rec_final_2-noH.pdb,21.0416
mol39,rec_9_mol39.sdf,rec_final_9-noH.pdb,20.7964
mol39,rec_19_mol39.sdf,rec_final_19-noH.pdb,20.0978
mol39,rec_15_mol39.sdf,rec_final_15-noH.pdb,19.7467
mol39,rec_6_mol39.sdf,rec_final_6-noH.pdb,19.5891
mol39,rec_5_mol39.sdf,rec_final_5-noH.pdb,19.5598
mol39,rec_12_mol39.sdf,rec_final_12-noH.pdb,19.2471
mol39,rec_18_mol39.sdf,rec_final_18-noH.pdb,19.1136
mol39,rec_13_mol39.sdf,rec_final_13-noH.pdb,17.9872
mol39,rec_1_mol39.sdf,rec_final_1-noH.pdb,17.7400
mol39,rec_7_mol39.sdf,rec_final_7-noH.pdb,16.8200
mol39,rec_11_mol39.sdf,rec_final_11-noH.pdb,16.4940
mol40,rec_2_mol40.sdf,rec_final_2-noH.pdb,22.9799
mol40,rec_9_mol40.sdf,rec_final_9-noH.pdb,22.2721
mol40,rec_16_mol40.sdf,rec_final_16-noH.pdb,21.8846
mol40,rec_5_mol40.sdf,rec_final_5-noH.pdb,21.6218
mol40,rec_6_mol40.sdf,rec_final_6-noH.pdb,21.5877
mol40,rec_4_mol40.sdf,rec_final_4-noH.pdb,21.4974
mol40,rec_19_mol40.sdf,rec_final_19-noH.pdb,21.2968
mol40,rec_20_mol40.sdf,rec_final_20-noH.pdb,21.1677
mol40,rec_12_mol40.sdf,rec_final_12-noH.pdb,21.1021
mol40,rec_18_mol40.sdf,rec_final_18-noH.pdb,20.5712
mol40,rec_1_mol40.sdf,rec_final_1-noH.pdb,20.5551
mol40,rec_11_mol40.sdf,rec_final_11-noH.pdb,19.6579
mol40,rec_15_mol40.sdf,rec_final_15-noH.pdb,19.5401
mol40,rec_14_mol40.sdf,rec_final_14-noH.pdb,18.7872
mol40,rec_7_mol40.sdf,rec_final_7-noH.pdb,16.0236
mol41,rec_16_mol41.sdf,rec_final_16-noH.pdb,21.6721
mol41,rec_5_mol41.sdf,rec_final_5-noH.pdb,21.6613
mol41,rec_12_mol41.sdf,rec_final_12-noH.pdb,21.5489
mol41,rec_14_mol41.sdf,rec_final_14-noH.pdb,21.3122
mol41,rec_4_mol41.sdf,rec_final_4-noH.pdb,21.2935
mol41,rec_2_mol41.sdf,rec_final_2-noH.pdb,21.0411
mol41,rec_19_mol41.sdf,rec_final_19-noH.pdb,20.6401
mol41,rec_20_mol41.sdf,rec_final_20-noH.pdb,20.1139
mol41,rec_18_mol41.sdf,rec_final_18-noH.pdb,20.0935
mol41,rec_11_mol41.sdf,rec_final_11-noH.pdb,19.9617
mol41,rec_6_mol41.sdf,rec_final_6-noH.pdb,18.7346
mol41,rec_1_mol41.sdf,rec_final_1-noH.pdb,18.5380
mol41,rec_7_mol41.sdf,rec_final_7-noH.pdb,17.3953
mol41,rec_15_mol41.sdf,rec_final_15-noH.pdb,17.1367
mol42,rec_14_mol42.sdf,rec_final_14-noH.pdb,27.4007
mol42,rec_5_mol42.sdf,rec_final_5-noH.pdb,27.0327
mol42,rec_16_mol42.sdf,rec_final_16-noH.pdb,25.6057
mol42,rec_20_mol42.sdf,rec_final_20-noH.pdb,25.1393
mol42,rec_2_mol42.sdf,rec_final_2-noH.pdb,24.0719
mol42,rec_11_mol42.sdf,rec_final_11-noH.pdb,23.7565
mol42,rec_19_mol42.sdf,rec_final_19-noH.pdb,23.7065
mol42,rec_12_mol42.sdf,rec_final_12-noH.pdb,23.6540
mol42,rec_6_mol42.sdf,rec_final_6-noH.pdb,23.1625
mol42,rec_1_mol42.sdf,rec_final_1-noH.pdb,22.0549
mol42,rec_15_mol42.sdf,rec_final_15-noH.pdb,21.9191
mol42,rec_18_mol42.sdf,rec_final_18-noH.pdb,21.4806
mol42,rec_4_mol42.sdf,rec_final_4-noH.pdb,21.1296
mol42,rec_7_mol42.sdf,rec_final_7-noH.pdb,19.4783
mol42,rec_9_mol42.sdf,rec_final_9-noH.pdb,17.8036
mol43,rec_14_mol43.sdf,rec_final_14-noH.pdb,23.0747
mol43,rec_20_mol43.sdf,rec_final_20-noH.pdb,22.5088
mol43,rec_12_mol43.sdf,rec_final_12-noH.pdb,21.9799
mol43,rec_6_mol43.sdf,rec_final_6-noH.pdb,21.8327
mol43,rec_19_mol43.sdf,rec_final_19-noH.pdb,21.5291
mol43,rec_18_mol43.sdf,rec_final_18-noH.pdb,21.4035
mol43,rec_13_mol43.sdf,rec_final_13-noH.pdb,20.8396
mol43,rec_4_mol43.sdf,rec_final_4-noH.pdb,20.7416
mol43,rec_7_mol43.sdf,rec_final_7-noH.pdb,20.5508
mol43,rec_8_mol43.sdf,rec_final_8-noH.pdb,20.2980
mol43,rec_16_mol43.sdf,rec_final_16-noH.pdb,19.8391
mol43,rec_11_mol43.sdf,rec_final_11-noH.pdb,19.6949
mol43,rec_5_mol43.sdf,rec_final_5-noH.pdb,18.9755
mol43,rec_15_mol43.sdf,rec_final_15-noH.pdb,18.6216
mol43,rec_2_mol43.sdf,rec_final_2-noH.pdb,17.5177
mol43,rec_1_mol43.sdf,rec_final_1-noH.pdb,17.2605
mol44,rec_2_mol44.sdf,rec_final_2-noH.pdb,22.4396
mol44,rec_14_mol44.sdf,rec_final_14-noH.pdb,21.6035
mol44,rec_20_mol44.sdf,rec_final_20-noH.pdb,21.3112
mol44,rec_16_mol44.sdf,rec_final_16-noH.pdb,21.0955
mol44,rec_9_mol44.sdf,rec_final_9-noH.pdb,20.4720
mol44,rec_12_mol44.sdf,rec_final_12-noH.pdb,19.9617
mol44,rec_5_mol44.sdf,rec_final_5-noH.pdb,19.7164
mol44,rec_19_mol44.sdf,rec_final_19-noH.pdb,19.3350
mol44,rec_15_mol44.sdf,rec_final_15-noH.pdb,19.2186
mol44,rec_18_mol44.sdf,rec_final_18-noH.pdb,18.9665
mol44,rec_4_mol44.sdf,rec_final_4-noH.pdb,18.6289
mol44,rec_6_mol44.sdf,rec_final_6-noH.pdb,18.3027
mol44,rec_11_mol44.sdf,rec_final_11-noH.pdb,18.0121
mol44,rec_7_mol44.sdf,rec_final_7-noH.pdb,15.1888
mol45,rec_20_mol45.sdf,rec_final_20-noH.pdb,22.5915
mol45,rec_14_mol45.sdf,rec_final_14-noH.pdb,21.9539
mol45,rec_16_mol45.sdf,rec_final_16-noH.pdb,21.4763
mol45,rec_2_mol45.sdf,rec_final_2-noH.pdb,21.0846
mol45,rec_6_mol45.sdf,rec_final_6-noH.pdb,20.2298
mol45,rec_18_mol45.sdf,rec_final_18-noH.pdb,20.1982
mol45,rec_5_mol45.sdf,rec_final_5-noH.pdb,19.9431
mol45,rec_11_mol45.sdf,rec_final_11-noH.pdb,19.6891
mol45,rec_4_mol45.sdf,rec_final_4-noH.pdb,19.6650
mol45,rec_15_mol45.sdf,rec_final_15-noH.pdb,19.3769
mol45,rec_12_mol45.sdf,rec_final_12-noH.pdb,19.3184
mol45,rec_9_mol45.sdf,rec_final_9-noH.pdb,19.3108
mol45,rec_19_mol45.sdf,rec_final_19-noH.pdb,19.1429
mol45,rec_1_mol45.sdf,rec_final_1-noH.pdb,18.0883
mol45,rec_7_mol45.sdf,rec_final_7-noH.pdb,16.1061
mol46,rec_14_mol46.sdf,rec_final_14-noH.pdb,28.9573
mol46,rec_5_mol46.sdf,rec_final_5-noH.pdb,28.8248
mol46,rec_11_mol46.sdf,rec_final_11-noH.pdb,23.6137
mol46,rec_6_mol46.sdf,rec_final_6-noH.pdb,23.3577
mol46,rec_2_mol46.sdf,rec_final_2-noH.pdb,22.6304
mol46,rec_20_mol46.sdf,rec_final_20-noH.pdb,22.5549
mol46,rec_16_mol46.sdf,rec_final_16-noH.pdb,22.2255
mol46,rec_4_mol46.sdf,rec_final_4-noH.pdb,22.0427
mol46,rec_18_mol46.sdf,rec_final_18-noH.pdb,21.9812
mol46,rec_12_mol46.sdf,rec_final_12-noH.pdb,21.4786
mol46,rec_9_mol46.sdf,rec_final_9-noH.pdb,20.4786
mol46,rec_19_mol46.sdf,rec_final_19-noH.pdb,19.6622
mol46,rec_15_mol46.sdf,rec_final_15-noH.pdb,19.5247
mol46,rec_7_mol46.sdf,rec_final_7-noH.pdb,18.5076
mol47,rec_16_mol47.sdf,rec_final_16-noH.pdb,22.6330
mol47,rec_14_mol47.sdf,rec_final_14-noH.pdb,22.5831
mol47,rec_20_mol47.sdf,rec_final_20-noH.pdb,21.7854
mol47,rec_19_mol47.sdf,rec_final_19-noH.pdb,20.3834
mol47,rec_2_mol47.sdf,rec_final_2-noH.pdb,19.8154
mol47,rec_15_mol47.sdf,rec_final_15-noH.pdb,19.4660
mol47,rec_9_mol47.sdf,rec_final_9-noH.pdb,19.3731
mol47,rec_5_mol47.sdf,rec_final_5-noH.pdb,18.8494
mol47,rec_6_mol47.sdf,rec_final_6-noH.pdb,18.8313
mol47,rec_1_mol47.sdf,rec_final_1-noH.pdb,18.7284
mol47,rec_18_mol47.sdf,rec_final_18-noH.pdb,18.6043
mol47,rec_12_mol47.sdf,rec_final_12-noH.pdb,18.3261
mol47,rec_4_mol47.sdf,rec_final_4-noH.pdb,17.5945
mol47,rec_11_mol47.sdf,rec_final_11-noH.pdb,17.5829
mol47,rec_13_mol47.sdf,rec_final_13-noH.pdb,17.4095
mol47,rec_7_mol47.sdf,rec_final_7-noH.pdb,14.4947
mol48,rec_12_mol48.sdf,rec_final_12-noH.pdb,15.9754
mol48,rec_2_mol48.sdf,rec_final_2-noH.pdb,15.7581
mol48,rec_14_mol48.sdf,rec_final_14-noH.pdb,15.4187
mol48,rec_18_mol48.sdf,rec_final_18-noH.pdb,15.1163
mol48,rec_5_mol48.sdf,rec_final_5-noH.pdb,14.9209
mol48,rec_16_mol48.sdf,rec_final_16-noH.pdb,14.6692
mol48,rec_15_mol48.sdf,rec_final_15-noH.pdb,14.5037
mol48,rec_4_mol48.sdf,rec_final_4-noH.pdb,14.4687
mol48,rec_19_mol48.sdf,rec_final_19-noH.pdb,14.2903
mol48,rec_11_mol48.sdf,rec_final_11-noH.pdb,14.1202
mol48,rec_7_mol48.sdf,rec_final_7-noH.pdb,13.6853
mol48,rec_20_mol48.sdf,rec_final_20-noH.pdb,12.1751
mol48,rec_13_mol48.sdf,rec_final_13-noH.pdb,11.4517
mol48,rec_1_mol48.sdf,rec_final_1-noH.pdb,11.1551
mol48,rec_9_mol48.sdf,rec_final_9-noH.pdb,10.6514
mol48,rec_6_mol48.sdf,rec_final_6-noH.pdb,9.3182
mol49,rec_12_mol49.sdf,rec_final_12-noH.pdb,19.6378
mol49,rec_2_mol49.sdf,rec_final_2-noH.pdb,19.2168
mol49,rec_15_mol49.sdf,rec_final_15-noH.pdb,18.3589
mol49,rec_18_mol49.sdf,rec_final_18-noH.pdb,18.1381
mol49,rec_20_mol49.sdf,rec_final_20-noH.pdb,17.2155
mol49,rec_16_mol49.sdf,rec_final_16-noH.pdb,17.1401
mol49,rec_19_mol49.sdf,rec_final_19-noH.pdb,15.4337
mol49,rec_14_mol49.sdf,rec_final_14-noH.pdb,15.0794
mol49,rec_4_mol49.sdf,rec_final_4-noH.pdb,14.3236
mol49,rec_11_mol49.sdf,rec_final_11-noH.pdb,14.3045
mol49,rec_6_mol49.sdf,rec_final_6-noH.pdb,13.8703
mol49,rec_5_mol49.sdf,rec_final_5-noH.pdb,13.6541
mol49,rec_7_mol49.sdf,rec_final_7-noH.pdb,13.6394
mol49,rec_13_mol49.sdf,rec_final_13-noH.pdb,12.8459
mol49,rec_9_mol49.sdf,rec_final_9-noH.pdb,11.2487
mol50,rec_13_mol50.sdf,rec_final_13-noH.pdb,18.0180
mol50,rec_9_mol50.sdf,rec_final_9-noH.pdb,17.1727
mol50,rec_5_mol50.sdf,rec_final_5-noH.pdb,17.1079
mol50,rec_18_mol50.sdf,rec_final_18-noH.pdb,17.0493
mol50,rec_6_mol50.sdf,rec_final_6-noH.pdb,16.6120
mol50,rec_12_mol50.sdf,rec_final_12-noH.pdb,16.4286
mol50,rec_11_mol50.sdf,rec_final_11-noH.pdb,16.3825
mol50,rec_2_mol50.sdf,rec_final_2-noH.pdb,15.8929
mol50,rec_19_mol50.sdf,rec_final_19-noH.pdb,15.4689
mol50,rec_16_mol50.sdf,rec_final_16-noH.pdb,15.4275
mol50,rec_7_mol50.sdf,rec_final_7-noH.pdb,14.5380
mol50,rec_14_mol50.sdf,rec_final_14-noH.pdb,14.2680
mol50,rec_20_mol50.sdf,rec_final_20-noH.pdb,14.2128
mol50,rec_1_mol50.sdf,rec_final_1-noH.pdb,13.6871
mol50,rec_4_mol50.sdf,rec_final_4-noH.pdb,12.8266
mol50,rec_15_mol50.sdf,rec_final_15-noH.pdb,11.8440
mol51,rec_6_mol51.sdf,rec_final_6-noH.pdb,28.0702
mol51,rec_20_mol51.sdf,rec_final_20-noH.pdb,27.1479
mol51,rec_19_mol51.sdf,rec_final_19-noH.pdb,26.9227
mol51,rec_4_mol51.sdf,rec_final_4-noH.pdb,26.1152
mol51,rec_11_mol51.sdf,rec_final_11-noH.pdb,26.0716
