N,percent
1,50.51546391752577
2,51.54639175257732
3,58.76288659793814
4,62.88659793814433
5,62.88659793814433
6,65.97938144329896
7,65.97938144329896
8,65.97938144329896
9,65.97938144329896
10,65.97938144329896
11,65.97938144329896
12,65.97938144329896
13,67.01030927835052
14,68.04123711340206
15,68.04123711340206
16,68.04123711340206
17,68.04123711340206
18,68.04123711340206
19,68.04123711340206
20,68.04123711340206
