N,percent
1,0.0
2,0.0
3,0.0
4,33.333333333333336
5,33.333333333333336
6,33.333333333333336
7,33.333333333333336
8,66.66666666666667
9,66.66666666666667
10,66.66666666666667
11,66.66666666666667
12,66.66666666666667
13,66.66666666666667
14,100.0
15,100.0
16,100.0
17,100.0
18,100.0
19,100.0
20,100.0
