N,percent
1,58.76288659793814
2,61.855670103092784
3,65.97938144329896
4,70.10309278350516
5,70.10309278350516
6,75.25773195876289
7,75.25773195876289
8,78.35051546391753
9,78.35051546391753
10,78.35051546391753
11,78.35051546391753
12,82.47422680412372
13,83.50515463917526
14,83.50515463917526
15,83.50515463917526
16,83.50515463917526
17,83.50515463917526
18,83.50515463917526
19,83.50515463917526
20,83.50515463917526
