N,percent
1,58.76288659793814
2,59.79381443298969
3,63.91752577319588
4,69.0721649484536
5,69.0721649484536
6,75.25773195876289
7,75.25773195876289
8,76.28865979381443
9,76.28865979381443
10,76.28865979381443
11,76.28865979381443
12,76.28865979381443
13,76.28865979381443
14,77.31958762886597
15,77.31958762886597
16,77.31958762886597
17,77.31958762886597
18,77.31958762886597
19,77.31958762886597
20,77.31958762886597
