N,percent
1,52.63157894736842
2,55.78947368421053
3,67.36842105263158
4,74.73684210526316
5,76.84210526315789
6,81.05263157894737
7,81.05263157894737
8,82.10526315789474
9,82.10526315789474
10,82.10526315789474
11,82.10526315789474
12,83.15789473684211
13,84.21052631578948
14,84.21052631578948
15,84.21052631578948
16,84.21052631578948
17,84.21052631578948
18,84.21052631578948
19,84.21052631578948
20,84.21052631578948
