N,percent
1,57.142857142857146
2,57.142857142857146
3,57.142857142857146
4,57.142857142857146
5,57.142857142857146
6,57.142857142857146
7,57.142857142857146
8,57.142857142857146
9,57.142857142857146
10,57.142857142857146
11,57.142857142857146
12,57.142857142857146
13,57.142857142857146
14,57.142857142857146
15,57.142857142857146
16,57.142857142857146
17,57.142857142857146
18,57.142857142857146
19,57.142857142857146
20,57.142857142857146
