N,percent
1,39.583333333333336
2,47.916666666666664
3,55.208333333333336
4,64.58333333333333
5,67.70833333333333
6,68.75
7,68.75
8,71.875
9,73.95833333333333
10,73.95833333333333
11,75.0
12,75.0
13,75.0
14,75.0
15,75.0
16,75.0
17,75.0
18,75.0
19,75.0
20,75.0
