N,percent
1,46.808510638297875
2,59.57446808510638
3,62.765957446808514
4,71.27659574468085
5,74.46808510638297
6,75.53191489361703
7,75.53191489361703
8,76.59574468085107
9,78.72340425531915
10,78.72340425531915
11,78.72340425531915
12,79.7872340425532
13,79.7872340425532
14,79.7872340425532
15,79.7872340425532
16,79.7872340425532
17,79.7872340425532
18,79.7872340425532
19,79.7872340425532
20,79.7872340425532
