mol_id,ligand,receptor,score
mol19,rec_13_mol19.sdf,rec_final_13-noH.pdb,17.6284
mol19,rec_12_mol19.sdf,rec_final_12-noH.pdb,17.5406
mol19,rec_16_mol19.sdf,rec_final_16-noH.pdb,17.0504
mol19,rec_14_mol19.sdf,rec_final_14-noH.pdb,16.9641
mol19,rec_7_mol19.sdf,rec_final_7-noH.pdb,16.8955
mol19,rec_17_mol19.sdf,rec_final_17-noH.pdb,15.1337
mol19,rec_19_mol19.sdf,rec_final_19-noH.pdb,14.9283
mol19,rec_10_mol19.sdf,rec_final_10-noH.pdb,14.0131
mol19,rec_15_mol19.sdf,rec_final_15-noH.pdb,13.9948
mol19,rec_4_mol19.sdf,rec_final_4-noH.pdb,13.8534
mol19,rec_1_mol19.sdf,rec_final_1-noH.pdb,13.7927
mol19,rec_18_mol19.sdf,rec_final_18-noH.pdb,13.7849
mol19,rec_5_mol19.sdf,rec_final_5-noH.pdb,13.0463
mol20,rec_17_mol20.sdf,rec_final_17-noH.pdb,25.4905
mol20,rec_12_mol20.sdf,rec_final_12-noH.pdb,24.7361
mol20,rec_20_mol20.sdf,rec_final_20-noH.pdb,24.7058
mol20,rec_6_mol20.sdf,rec_final_6-noH.pdb,24.6238
mol20,rec_19_mol20.sdf,rec_final_19-noH.pdb,24.2613
mol20,rec_8_mol20.sdf,rec_final_8-noH.pdb,23.9774
mol20,rec_13_mol20.sdf,rec_final_13-noH.pdb,23.6079
mol20,rec_3_mol20.sdf,rec_final_3-noH.pdb,23.3604
mol20,rec_4_mol20.sdf,rec_final_4-noH.pdb,23.1086
mol20,rec_2_mol20.sdf,rec_final_2-noH.pdb,23.0206
mol20,rec_18_mol20.sdf,rec_final_18-noH.pdb,22.9857
mol20,rec_5_mol20.sdf,rec_final_5-noH.pdb,22.9062
mol20,rec_9_mol20.sdf,rec_final_9-noH.pdb,22.5563
mol20,rec_11_mol20.sdf,rec_final_11-noH.pdb,22.5174
mol20,rec_14_mol20.sdf,rec_final_14-noH.pdb,22.4024
mol20,rec_16_mol20.sdf,rec_final_16-noH.pdb,21.8904
mol20,rec_15_mol20.sdf,rec_final_15-noH.pdb,21.4192
mol20,rec_7_mol20.sdf,rec_final_7-noH.pdb,21.2239
mol20,rec_10_mol20.sdf,rec_final_10-noH.pdb,19.7333
mol20,rec_1_mol20.sdf,rec_final_1-noH.pdb,16.0056
mol21,rec_13_mol21.sdf,rec_final_13-noH.pdb,26.2373
mol21,rec_3_mol21.sdf,rec_final_3-noH.pdb,25.5630
mol21,rec_14_mol21.sdf,rec_final_14-noH.pdb,24.1462
mol21,rec_19_mol21.sdf,rec_final_19-noH.pdb,23.7053
mol21,rec_8_mol21.sdf,rec_final_8-noH.pdb,23.0113
mol21,rec_20_mol21.sdf,rec_final_20-noH.pdb,22.8965
mol21,rec_12_mol21.sdf,rec_final_12-noH.pdb,22.2322
mol21,rec_7_mol21.sdf,rec_final_7-noH.pdb,22.2301
mol21,rec_17_mol21.sdf,rec_final_17-noH.pdb,22.1924
mol21,rec_10_mol21.sdf,rec_final_10-noH.pdb,21.6668
mol21,rec_4_mol21.sdf,rec_final_4-noH.pdb,21.6052
mol21,rec_18_mol21.sdf,rec_final_18-noH.pdb,21.2284
mol21,rec_16_mol21.sdf,rec_final_16-noH.pdb,21.1841
mol21,rec_6_mol21.sdf,rec_final_6-noH.pdb,21.1724
mol21,rec_1_mol21.sdf,rec_final_1-noH.pdb,20.8086
mol21,rec_9_mol21.sdf,rec_final_9-noH.pdb,20.7799
mol21,rec_2_mol21.sdf,rec_final_2-noH.pdb,20.5706
mol21,rec_11_mol21.sdf,rec_final_11-noH.pdb,20.0349
mol21,rec_5_mol21.sdf,rec_final_5-noH.pdb,19.9002
mol21,rec_15_mol21.sdf,rec_final_15-noH.pdb,19.6441
mol23,rec_17_mol23.sdf,rec_final_17-noH.pdb,26.8090
mol23,rec_20_mol23.sdf,rec_final_20-noH.pdb,26.7510
mol23,rec_16_mol23.sdf,rec_final_16-noH.pdb,26.5896
mol23,rec_6_mol23.sdf,rec_final_6-noH.pdb,26.0356
mol23,rec_2_mol23.sdf,rec_final_2-noH.pdb,25.8389
mol23,rec_11_mol23.sdf,rec_final_11-noH.pdb,25.8285
mol23,rec_18_mol23.sdf,rec_final_18-noH.pdb,25.7904
mol23,rec_3_mol23.sdf,rec_final_3-noH.pdb,25.2225
mol23,rec_12_mol23.sdf,rec_final_12-noH.pdb,25.0697
mol23,rec_8_mol23.sdf,rec_final_8-noH.pdb,25.0164
mol23,rec_7_mol23.sdf,rec_final_7-noH.pdb,24.9919
mol23,rec_19_mol23.sdf,rec_final_19-noH.pdb,24.6983
mol23,rec_9_mol23.sdf,rec_final_9-noH.pdb,24.6381
mol23,rec_14_mol23.sdf,rec_final_14-noH.pdb,24.3091
mol23,rec_13_mol23.sdf,rec_final_13-noH.pdb,24.2009
mol23,rec_5_mol23.sdf,rec_final_5-noH.pdb,23.7687
mol23,rec_15_mol23.sdf,rec_final_15-noH.pdb,23.6434
mol23,rec_4_mol23.sdf,rec_final_4-noH.pdb,22.7986
mol23,rec_10_mol23.sdf,rec_final_10-noH.pdb,20.2718
mol23,rec_1_mol23.sdf,rec_final_1-noH.pdb,19.1693
mol24,rec_4_mol24.sdf,rec_final_4-noH.pdb,24.7855
mol24,rec_9_mol24.sdf,rec_final_9-noH.pdb,24.2313
mol24,rec_6_mol24.sdf,rec_final_6-noH.pdb,21.7109
mol24,rec_7_mol24.sdf,rec_final_7-noH.pdb,21.4073
mol24,rec_3_mol24.sdf,rec_final_3-noH.pdb,21.3215
mol24,rec_20_mol24.sdf,rec_final_20-noH.pdb,21.0242
mol24,rec_19_mol24.sdf,rec_final_19-noH.pdb,20.9836
mol24,rec_8_mol24.sdf,rec_final_8-noH.pdb,20.7423
mol24,rec_13_mol24.sdf,rec_final_13-noH.pdb,20.4202
mol24,rec_11_mol24.sdf,rec_final_11-noH.pdb,20.3544
mol24,rec_2_mol24.sdf,rec_final_2-noH.pdb,20.3442
mol24,rec_17_mol24.sdf,rec_final_17-noH.pdb,20.3006
mol24,rec_14_mol24.sdf,rec_final_14-noH.pdb,20.1952
mol24,rec_12_mol24.sdf,rec_final_12-noH.pdb,19.6453
mol24,rec_1_mol24.sdf,rec_final_1-noH.pdb,19.1923
mol24,rec_15_mol24.sdf,rec_final_15-noH.pdb,18.7536
mol24,rec_18_mol24.sdf,rec_final_18-noH.pdb,18.7440
mol24,rec_16_mol24.sdf,rec_final_16-noH.pdb,18.0016
mol24,rec_5_mol24.sdf,rec_final_5-noH.pdb,17.9210
mol24,rec_10_mol24.sdf,rec_final_10-noH.pdb,16.1743
mol25,rec_17_mol25.sdf,rec_final_17-noH.pdb,24.0903
mol25,rec_8_mol25.sdf,rec_final_8-noH.pdb,24.0782
mol25,rec_2_mol25.sdf,rec_final_2-noH.pdb,23.5621
mol25,rec_5_mol25.sdf,rec_final_5-noH.pdb,21.4412
mol25,rec_15_mol25.sdf,rec_final_15-noH.pdb,21.1030
mol25,rec_18_mol25.sdf,rec_final_18-noH.pdb,20.7903
mol25,rec_12_mol25.sdf,rec_final_12-noH.pdb,20.6433
mol25,rec_4_mol25.sdf,rec_final_4-noH.pdb,20.3147
mol25,rec_14_mol25.sdf,rec_final_14-noH.pdb,19.6960
mol25,rec_20_mol25.sdf,rec_final_20-noH.pdb,19.2364
mol25,rec_11_mol25.sdf,rec_final_11-noH.pdb,19.1237
mol25,rec_9_mol25.sdf,rec_final_9-noH.pdb,18.1327
mol25,rec_3_mol25.sdf,rec_final_3-noH.pdb,18.0788
mol25,rec_19_mol25.sdf,rec_final_19-noH.pdb,17.9626
mol25,rec_13_mol25.sdf,rec_final_13-noH.pdb,17.6685
mol25,rec_6_mol25.sdf,rec_final_6-noH.pdb,17.5069
mol25,rec_7_mol25.sdf,rec_final_7-noH.pdb,16.9229
mol25,rec_16_mol25.sdf,rec_final_16-noH.pdb,16.5431
mol25,rec_1_mol25.sdf,rec_final_1-noH.pdb,16.3744
mol25,rec_10_mol25.sdf,rec_final_10-noH.pdb,14.6933
mol26,rec_16_mol26.sdf,rec_final_16-noH.pdb,24.9964
mol26,rec_20_mol26.sdf,rec_final_20-noH.pdb,24.8058
mol26,rec_8_mol26.sdf,rec_final_8-noH.pdb,24.4380
mol26,rec_15_mol26.sdf,rec_final_15-noH.pdb,24.0769
mol26,rec_14_mol26.sdf,rec_final_14-noH.pdb,23.7745
mol26,rec_3_mol26.sdf,rec_final_3-noH.pdb,23.6437
mol26,rec_2_mol26.sdf,rec_final_2-noH.pdb,23.5018
mol26,rec_9_mol26.sdf,rec_final_9-noH.pdb,23.4675
mol26,rec_17_mol26.sdf,rec_final_17-noH.pdb,23.3807
mol26,rec_13_mol26.sdf,rec_final_13-noH.pdb,23.2436
mol26,rec_11_mol26.sdf,rec_final_11-noH.pdb,23.1058
mol26,rec_18_mol26.sdf,rec_final_18-noH.pdb,22.7104
mol26,rec_6_mol26.sdf,rec_final_6-noH.pdb,22.4324
mol26,rec_19_mol26.sdf,rec_final_19-noH.pdb,21.3050
mol26,rec_10_mol26.sdf,rec_final_10-noH.pdb,19.7622
mol26,rec_5_mol26.sdf,rec_final_5-noH.pdb,19.7496
mol26,rec_4_mol26.sdf,rec_final_4-noH.pdb,19.5296
mol26,rec_12_mol26.sdf,rec_final_12-noH.pdb,19.2107
mol26,rec_7_mol26.sdf,rec_final_7-noH.pdb,19.1283
mol26,rec_1_mol26.sdf,rec_final_1-noH.pdb,17.5966
mol27,rec_6_mol27.sdf,rec_final_6-noH.pdb,21.9837
mol27,rec_8_mol27.sdf,rec_final_8-noH.pdb,21.7914
mol27,rec_19_mol27.sdf,rec_final_19-noH.pdb,21.1940
mol27,rec_7_mol27.sdf,rec_final_7-noH.pdb,21.0789
mol27,rec_3_mol27.sdf,rec_final_3-noH.pdb,21.0103
mol27,rec_9_mol27.sdf,rec_final_9-noH.pdb,20.8586
mol27,rec_13_mol27.sdf,rec_final_13-noH.pdb,20.8237
mol27,rec_2_mol27.sdf,rec_final_2-noH.pdb,20.7633
mol27,rec_11_mol27.sdf,rec_final_11-noH.pdb,20.7556
mol27,rec_20_mol27.sdf,rec_final_20-noH.pdb,20.3234
mol27,rec_5_mol27.sdf,rec_final_5-noH.pdb,20.1964
mol27,rec_12_mol27.sdf,rec_final_12-noH.pdb,20.1342
mol27,rec_15_mol27.sdf,rec_final_15-noH.pdb,20.0958
mol27,rec_16_mol27.sdf,rec_final_16-noH.pdb,20.0298
mol27,rec_17_mol27.sdf,rec_final_17-noH.pdb,19.5497
mol27,rec_14_mol27.sdf,rec_final_14-noH.pdb,18.9566
mol27,rec_10_mol27.sdf,rec_final_10-noH.pdb,18.8043
mol27,rec_4_mol27.sdf,rec_final_4-noH.pdb,18.7626
mol27,rec_18_mol27.sdf,rec_final_18-noH.pdb,18.3281
mol27,rec_1_mol27.sdf,rec_final_1-noH.pdb,16.6930
mol28,rec_20_mol28.sdf,rec_final_20-noH.pdb,23.8217
mol28,rec_6_mol28.sdf,rec_final_6-noH.pdb,23.7389
mol28,rec_3_mol28.sdf,rec_final_3-noH.pdb,23.6367
mol28,rec_8_mol28.sdf,rec_final_8-noH.pdb,23.0802
mol28,rec_7_mol28.sdf,rec_final_7-noH.pdb,22.5051
mol28,rec_19_mol28.sdf,rec_final_19-noH.pdb,22.4050
mol28,rec_13_mol28.sdf,rec_final_13-noH.pdb,22.4019
mol28,rec_12_mol28.sdf,rec_final_12-noH.pdb,22.3655
mol28,rec_2_mol28.sdf,rec_final_2-noH.pdb,22.3562
mol28,rec_11_mol28.sdf,rec_final_11-noH.pdb,22.2634
mol28,rec_17_mol28.sdf,rec_final_17-noH.pdb,21.7265
mol28,rec_9_mol28.sdf,rec_final_9-noH.pdb,21.6501
mol28,rec_16_mol28.sdf,rec_final_16-noH.pdb,21.2973
mol28,rec_14_mol28.sdf,rec_final_14-noH.pdb,20.7370
mol28,rec_4_mol28.sdf,rec_final_4-noH.pdb,20.6420
mol28,rec_18_mol28.sdf,rec_final_18-noH.pdb,20.0671
mol28,rec_5_mol28.sdf,rec_final_5-noH.pdb,19.8902
mol28,rec_1_mol28.sdf,rec_final_1-noH.pdb,19.6208
mol28,rec_15_mol28.sdf,rec_final_15-noH.pdb,19.2848
mol28,rec_10_mol28.sdf,rec_final_10-noH.pdb,18.5238
mol29,rec_16_mol29.sdf,rec_final_16-noH.pdb,24.9983
mol29,rec_20_mol29.sdf,rec_final_20-noH.pdb,24.8045
mol29,rec_8_mol29.sdf,rec_final_8-noH.pdb,24.4365
mol29,rec_15_mol29.sdf,rec_final_15-noH.pdb,24.0811
mol29,rec_3_mol29.sdf,rec_final_3-noH.pdb,23.9622
mol29,rec_14_mol29.sdf,rec_final_14-noH.pdb,23.7710
mol29,rec_2_mol29.sdf,rec_final_2-noH.pdb,23.5064
mol29,rec_9_mol29.sdf,rec_final_9-noH.pdb,23.4654
mol29,rec_17_mol29.sdf,rec_final_17-noH.pdb,23.3834
mol29,rec_13_mol29.sdf,rec_final_13-noH.pdb,23.2363
mol29,rec_11_mol29.sdf,rec_final_11-noH.pdb,23.1057
mol29,rec_6_mol29.sdf,rec_final_6-noH.pdb,22.4314
mol29,rec_18_mol29.sdf,rec_final_18-noH.pdb,22.3869
mol29,rec_19_mol29.sdf,rec_final_19-noH.pdb,21.3051
mol29,rec_5_mol29.sdf,rec_final_5-noH.pdb,20.0710
mol29,rec_10_mol29.sdf,rec_final_10-noH.pdb,19.7636
mol29,rec_4_mol29.sdf,rec_final_4-noH.pdb,19.4895
mol29,rec_12_mol29.sdf,rec_final_12-noH.pdb,19.2111
mol29,rec_7_mol29.sdf,rec_final_7-noH.pdb,19.1250
mol29,rec_1_mol29.sdf,rec_final_1-noH.pdb,17.5976
mol30,rec_7_mol30.sdf,rec_final_7-noH.pdb,28.7696
mol30,rec_17_mol30.sdf,rec_final_17-noH.pdb,28.1926
mol30,rec_8_mol30.sdf,rec_final_8-noH.pdb,28.1612
mol30,rec_18_mol30.sdf,rec_final_18-noH.pdb,26.8358
mol30,rec_19_mol30.sdf,rec_final_19-noH.pdb,26.7405
mol30,rec_13_mol30.sdf,rec_final_13-noH.pdb,26.5201
mol30,rec_15_mol30.sdf,rec_final_15-noH.pdb,26.5012
mol30,rec_9_mol30.sdf,rec_final_9-noH.pdb,26.4790
mol30,rec_6_mol30.sdf,rec_final_6-noH.pdb,23.2152
mol30,rec_3_mol30.sdf,rec_final_3-noH.pdb,22.1266
mol30,rec_20_mol30.sdf,rec_final_20-noH.pdb,21.7695
mol30,rec_16_mol30.sdf,rec_final_16-noH.pdb,21.3766
mol30,rec_14_mol30.sdf,rec_final_14-noH.pdb,21.2240
mol30,rec_12_mol30.sdf,rec_final_12-noH.pdb,21.1133
mol30,rec_10_mol30.sdf,rec_final_10-noH.pdb,21.1031
mol30,rec_5_mol30.sdf,rec_final_5-noH.pdb,20.6608
mol30,rec_4_mol30.sdf,rec_final_4-noH.pdb,20.3452
mol30,rec_2_mol30.sdf,rec_final_2-noH.pdb,20.1708
mol30,rec_11_mol30.sdf,rec_final_11-noH.pdb,19.7275
mol30,rec_1_mol30.sdf,rec_final_1-noH.pdb,14.6753
mol31,rec_20_mol31.sdf,rec_final_20-noH.pdb,25.6652
mol31,rec_16_mol31.sdf,rec_final_16-noH.pdb,25.6470
mol31,rec_17_mol31.sdf,rec_final_17-noH.pdb,25.5685
mol31,rec_2_mol31.sdf,rec_final_2-noH.pdb,25.3429
mol31,rec_6_mol31.sdf,rec_final_6-noH.pdb,25.3384
mol31,rec_9_mol31.sdf,rec_final_9-noH.pdb,25.0346
mol31,rec_19_mol31.sdf,rec_final_19-noH.pdb,24.7449
mol31,rec_13_mol31.sdf,rec_final_13-noH.pdb,24.7436
mol31,rec_3_mol31.sdf,rec_final_3-noH.pdb,24.5314
mol31,rec_7_mol31.sdf,rec_final_7-noH.pdb,24.4931
mol31,rec_8_mol31.sdf,rec_final_8-noH.pdb,24.3117
mol31,rec_14_mol31.sdf,rec_final_14-noH.pdb,23.9018
mol31,rec_15_mol31.sdf,rec_final_15-noH.pdb,23.2135
mol31,rec_11_mol31.sdf,rec_final_11-noH.pdb,23.1978
mol31,rec_18_mol31.sdf,rec_final_18-noH.pdb,23.0486
mol31,rec_10_mol31.sdf,rec_final_10-noH.pdb,22.4770
mol31,rec_12_mol31.sdf,rec_final_12-noH.pdb,22.0711
mol31,rec_5_mol31.sdf,rec_final_5-noH.pdb,22.0125
mol31,rec_4_mol31.sdf,rec_final_4-noH.pdb,20.8608
mol31,rec_1_mol31.sdf,rec_final_1-noH.pdb,19.8833
mol32,rec_2_mol32.sdf,rec_final_2-noH.pdb,26.1639
mol32,rec_16_mol32.sdf,rec_final_16-noH.pdb,25.6164
mol32,rec_3_mol32.sdf,rec_final_3-noH.pdb,24.0217
mol32,rec_9_mol32.sdf,rec_final_9-noH.pdb,23.6354
mol32,rec_20_mol32.sdf,rec_final_20-noH.pdb,22.5157
mol32,rec_19_mol32.sdf,rec_final_19-noH.pdb,22.4203
mol32,rec_13_mol32.sdf,rec_final_13-noH.pdb,20.8164
mol32,rec_15_mol32.sdf,rec_final_15-noH.pdb,20.6294
mol32,rec_12_mol32.sdf,rec_final_12-noH.pdb,20.5822
mol32,rec_8_mol32.sdf,rec_final_8-noH.pdb,20.0639
mol32,rec_17_mol32.sdf,rec_final_17-noH.pdb,19.7256
mol32,rec_11_mol32.sdf,rec_final_11-noH.pdb,19.5460
mol32,rec_6_mol32.sdf,rec_final_6-noH.pdb,19.4708
mol32,rec_4_mol32.sdf,rec_final_4-noH.pdb,19.3415
mol32,rec_7_mol32.sdf,rec_final_7-noH.pdb,19.3180
mol32,rec_5_mol32.sdf,rec_final_5-noH.pdb,18.5296
mol32,rec_14_mol32.sdf,rec_final_14-noH.pdb,18.0675
mol32,rec_1_mol32.sdf,rec_final_1-noH.pdb,17.6883
mol32,rec_10_mol32.sdf,rec_final_10-noH.pdb,17.3230
mol32,rec_18_mol32.sdf,rec_final_18-noH.pdb,17.1312
mol34,rec_20_mol34.sdf,rec_final_20-noH.pdb,23.7350
mol34,rec_19_mol34.sdf,rec_final_19-noH.pdb,23.6506
mol34,rec_3_mol34.sdf,rec_final_3-noH.pdb,23.2627
mol34,rec_17_mol34.sdf,rec_final_17-noH.pdb,22.9898
mol34,rec_7_mol34.sdf,rec_final_7-noH.pdb,22.7801
mol34,rec_14_mol34.sdf,rec_final_14-noH.pdb,22.6701
mol34,rec_18_mol34.sdf,rec_final_18-noH.pdb,22.6493
mol34,rec_6_mol34.sdf,rec_final_6-noH.pdb,22.6094
mol34,rec_2_mol34.sdf,rec_final_2-noH.pdb,22.3737
mol34,rec_8_mol34.sdf,rec_final_8-noH.pdb,22.0313
mol34,rec_9_mol34.sdf,rec_final_9-noH.pdb,21.6558
mol34,rec_12_mol34.sdf,rec_final_12-noH.pdb,21.6288
mol34,rec_1_mol34.sdf,rec_final_1-noH.pdb,21.4060
mol34,rec_11_mol34.sdf,rec_final_11-noH.pdb,21.3549
mol34,rec_13_mol34.sdf,rec_final_13-noH.pdb,21.3474
mol34,rec_15_mol34.sdf,rec_final_15-noH.pdb,21.2335
mol34,rec_16_mol34.sdf,rec_final_16-noH.pdb,20.9082
mol34,rec_4_mol34.sdf,rec_final_4-noH.pdb,19.1200
mol34,rec_5_mol34.sdf,rec_final_5-noH.pdb,18.1203
mol34,rec_10_mol34.sdf,rec_final_10-noH.pdb,17.5542
mol35,rec_7_mol35.sdf,rec_final_7-noH.pdb,15.8232
mol35,rec_1_mol35.sdf,rec_final_1-noH.pdb,15.3460
mol35,rec_15_mol35.sdf,rec_final_15-noH.pdb,15.2977
mol35,rec_6_mol35.sdf,rec_final_6-noH.pdb,15.1099
mol35,rec_20_mol35.sdf,rec_final_20-noH.pdb,14.0905
mol35,rec_17_mol35.sdf,rec_final_17-noH.pdb,13.9547
mol35,rec_14_mol35.sdf,rec_final_14-noH.pdb,13.9484
mol35,rec_8_mol35.sdf,rec_final_8-noH.pdb,13.6358
mol35,rec_13_mol35.sdf,rec_final_13-noH.pdb,13.6302
mol35,rec_2_mol35.sdf,rec_final_2-noH.pdb,13.4906
mol35,rec_19_mol35.sdf,rec_final_19-noH.pdb,13.3371
mol35,rec_16_mol35.sdf,rec_final_16-noH.pdb,13.2317
mol35,rec_11_mol35.sdf,rec_final_11-noH.pdb,13.0955
mol35,rec_9_mol35.sdf,rec_final_9-noH.pdb,12.8454
mol35,rec_12_mol35.sdf,rec_final_12-noH.pdb,12.4855
mol35,rec_3_mol35.sdf,rec_final_3-noH.pdb,12.4365
mol35,rec_10_mol35.sdf,rec_final_10-noH.pdb,11.5074
mol35,rec_4_mol35.sdf,rec_final_4-noH.pdb,11.1492
mol35,rec_18_mol35.sdf,rec_final_18-noH.pdb,11.1445
mol35,rec_5_mol35.sdf,rec_final_5-noH.pdb,11.0674
mol36,rec_20_mol36.sdf,rec_final_20-noH.pdb,17.3457
mol36,rec_2_mol36.sdf,rec_final_2-noH.pdb,16.6473
mol36,rec_9_mol36.sdf,rec_final_9-noH.pdb,16.2873
mol36,rec_13_mol36.sdf,rec_final_13-noH.pdb,15.7316
mol36,rec_16_mol36.sdf,rec_final_16-noH.pdb,15.6891
mol36,rec_14_mol36.sdf,rec_final_14-noH.pdb,14.8307
mol36,rec_6_mol36.sdf,rec_final_6-noH.pdb,14.6194
mol36,rec_7_mol36.sdf,rec_final_7-noH.pdb,14.5622
mol36,rec_17_mol36.sdf,rec_final_17-noH.pdb,14.5124
mol36,rec_8_mol36.sdf,rec_final_8-noH.pdb,14.2076
mol36,rec_11_mol36.sdf,rec_final_11-noH.pdb,14.0165
mol36,rec_19_mol36.sdf,rec_final_19-noH.pdb,13.4883
mol36,rec_3_mol36.sdf,rec_final_3-noH.pdb,13.2793
mol36,rec_10_mol36.sdf,rec_final_10-noH.pdb,12.9162
mol36,rec_15_mol36.sdf,rec_final_15-noH.pdb,12.8644
mol36,rec_1_mol36.sdf,rec_final_1-noH.pdb,12.7391
mol36,rec_12_mol36.sdf,rec_final_12-noH.pdb,12.6280
mol36,rec_18_mol36.sdf,rec_final_18-noH.pdb,12.4144
mol36,rec_4_mol36.sdf,rec_final_4-noH.pdb,12.3777
mol36,rec_5_mol36.sdf,rec_final_5-noH.pdb,11.4271
mol37,rec_7_mol37.sdf,rec_final_7-noH.pdb,23.8505
mol37,rec_20_mol37.sdf,rec_final_20-noH.pdb,23.7327
mol37,rec_16_mol37.sdf,rec_final_16-noH.pdb,23.3322
mol37,rec_17_mol37.sdf,rec_final_17-noH.pdb,22.9419
mol37,rec_8_mol37.sdf,rec_final_8-noH.pdb,22.7858
mol37,rec_2_mol37.sdf,rec_final_2-noH.pdb,22.3030
mol37,rec_11_mol37.sdf,rec_final_11-noH.pdb,21.7420
mol37,rec_15_mol37.sdf,rec_final_15-noH.pdb,21.6486
mol37,rec_14_mol37.sdf,rec_final_14-noH.pdb,21.4116
mol37,rec_9_mol37.sdf,rec_final_9-noH.pdb,21.3009
mol37,rec_13_mol37.sdf,rec_final_13-noH.pdb,21.1955
mol37,rec_6_mol37.sdf,rec_final_6-noH.pdb,20.8951
mol37,rec_19_mol37.sdf,rec_final_19-noH.pdb,19.6148
mol37,rec_12_mol37.sdf,rec_final_12-noH.pdb,18.9891
mol37,rec_3_mol37.sdf,rec_final_3-noH.pdb,18.7199
mol37,rec_18_mol37.sdf,rec_final_18-noH.pdb,18.6158
mol37,rec_5_mol37.sdf,rec_final_5-noH.pdb,17.6474
mol37,rec_10_mol37.sdf,rec_final_10-noH.pdb,17.4707
mol37,rec_1_mol37.sdf,rec_final_1-noH.pdb,16.3687
mol37,rec_4_mol37.sdf,rec_final_4-noH.pdb,16.3060
mol38,rec_20_mol38.sdf,rec_final_20-noH.pdb,13.3621
mol38,rec_2_mol38.sdf,rec_final_2-noH.pdb,13.2924
mol38,rec_19_mol38.sdf,rec_final_19-noH.pdb,13.1449
mol38,rec_13_mol38.sdf,rec_final_13-noH.pdb,12.6460
mol38,rec_7_mol38.sdf,rec_final_7-noH.pdb,12.4511
mol38,rec_9_mol38.sdf,rec_final_9-noH.pdb,12.3800
mol38,rec_16_mol38.sdf,rec_final_16-noH.pdb,12.2075
mol38,rec_17_mol38.sdf,rec_final_17-noH.pdb,11.9661
mol38,rec_8_mol38.sdf,rec_final_8-noH.pdb,11.9118
mol38,rec_18_mol38.sdf,rec_final_18-noH.pdb,11.8841
mol38,rec_3_mol38.sdf,rec_final_3-noH.pdb,11.8458
mol38,rec_14_mol38.sdf,rec_final_14-noH.pdb,11.8406
mol38,rec_6_mol38.sdf,rec_final_6-noH.pdb,11.7311
mol38,rec_15_mol38.sdf,rec_final_15-noH.pdb,11.7256
mol38,rec_11_mol38.sdf,rec_final_11-noH.pdb,11.5139
mol38,rec_12_mol38.sdf,rec_final_12-noH.pdb,10.9275
mol38,rec_5_mol38.sdf,rec_final_5-noH.pdb,10.7540
mol38,rec_4_mol38.sdf,rec_final_4-noH.pdb,10.7516
mol38,rec_10_mol38.sdf,rec_final_10-noH.pdb,10.7196
mol38,rec_1_mol38.sdf,rec_final_1-noH.pdb,10.2834
mol39,rec_5_mol39.sdf,rec_final_5-noH.pdb,16.4123
mol39,rec_10_mol39.sdf,rec_final_10-noH.pdb,16.3985
mol39,rec_20_mol39.sdf,rec_final_20-noH.pdb,15.6918
mol39,rec_17_mol39.sdf,rec_final_17-noH.pdb,14.9175
mol39,rec_6_mol39.sdf,rec_final_6-noH.pdb,14.8167
mol39,rec_19_mol39.sdf,rec_final_19-noH.pdb,14.7312
mol39,rec_7_mol39.sdf,rec_final_7-noH.pdb,14.6840
mol39,rec_2_mol39.sdf,rec_final_2-noH.pdb,14.4860
mol39,rec_11_mol39.sdf,rec_final_11-noH.pdb,14.4770
mol39,rec_13_mol39.sdf,rec_final_13-noH.pdb,14.1796
mol39,rec_14_mol39.sdf,rec_final_14-noH.pdb,14.1720
mol39,rec_9_mol39.sdf,rec_final_9-noH.pdb,13.7992
mol39,rec_3_mol39.sdf,rec_final_3-noH.pdb,13.4528
mol39,rec_18_mol39.sdf,rec_final_18-noH.pdb,13.4087
mol39,rec_8_mol39.sdf,rec_final_8-noH.pdb,12.8664
mol39,rec_16_mol39.sdf,rec_final_16-noH.pdb,12.8149
mol39,rec_15_mol39.sdf,rec_final_15-noH.pdb,12.7108
mol39,rec_12_mol39.sdf,rec_final_12-noH.pdb,12.6539
mol39,rec_1_mol39.sdf,rec_final_1-noH.pdb,12.5311
mol39,rec_4_mol39.sdf,rec_final_4-noH.pdb,11.2648
mol40,rec_17_mol40.sdf,rec_final_17-noH.pdb,15.4504
mol40,rec_7_mol40.sdf,rec_final_7-noH.pdb,14.7268
mol40,rec_6_mol40.sdf,rec_final_6-noH.pdb,14.5938
mol40,rec_8_mol40.sdf,rec_final_8-noH.pdb,14.0703
mol40,rec_9_mol40.sdf,rec_final_9-noH.pdb,13.8850
mol40,rec_13_mol40.sdf,rec_final_13-noH.pdb,13.8095
mol40,rec_16_mol40.sdf,rec_final_16-noH.pdb,13.7256
mol40,rec_3_mol40.sdf,rec_final_3-noH.pdb,13.6767
mol40,rec_4_mol40.sdf,rec_final_4-noH.pdb,13.6435
mol40,rec_10_mol40.sdf,rec_final_10-noH.pdb,13.6240
mol40,rec_15_mol40.sdf,rec_final_15-noH.pdb,13.3656
mol40,rec_1_mol40.sdf,rec_final_1-noH.pdb,12.9853
mol40,rec_5_mol40.sdf,rec_final_5-noH.pdb,12.8807
mol40,rec_14_mol40.sdf,rec_final_14-noH.pdb,12.4877
mol40,rec_20_mol40.sdf,rec_final_20-noH.pdb,12.4563
