N,Iteration,Molecule,RMSD
5,20,mol39,1.5794454548534251
5,20,mol40,1.0580483857420833
5,20,mol41,0.9468960936160119
5,20,mol42,0.8591382092722791
5,20,mol43,1.4142432956060522
5,20,mol44,2.043621718981797
5,20,mol45,1.302579756154247
5,20,mol46,4.9027087130751665
5,20,mol47,5.922800012023388
5,20,mol48,1.5348464700635915
5,20,mol49,1.1965938169204735
5,20,mol50,3.271079819556394
5,20,mol51,2.154512720348352
5,20,mol52,0.716681314811542
5,20,mol53,1.684120229526384
5,20,mol54,1.0783424363345815
5,20,mol55,0.909581859815752
5,20,mol56,1.3126921578382347
5,20,mol57,1.3182881192099096
5,20,mol58,0.828432079809288
5,20,mol59,2.3706124373367223
5,20,mol60,3.1714034588949587
5,20,mol61,1.4312800273982964
5,20,mol62,1.2217845279064465
5,20,mol63,0.9260618798407142
5,20,mol64,0.6396315755964523
5,20,mol65,3.6314400423491047
5,20,mol66,1.0124429868392588
5,20,mol67,2.290341467646485
5,20,mol68,2.2860286734859656
5,20,mol69,2.764870651976717
5,20,mol70,0.935572800252032
5,20,mol71,1.5289272947303378
5,20,mol72,1.3184955247891017
5,20,mol73,0.8419783639218412
5,20,mol74,0.7016617781255818
5,20,mol75,2.954205124654784
5,20,mol76,0.6293934371979726
5,20,mol77,2.0279440402296687
5,20,mol79,2.8138451066112364
5,20,mol80,1.2102902127766122
5,20,mol81,0.887150458651583
5,20,mol82,0.4898612756809469
5,20,mol83,1.0437319586842912
5,20,mol84,5.712731465770117
5,20,mol85,0.6795488851826195
5,20,mol86,0.8470199625746732
5,20,mol87,0.6455235504693273
5,20,mol88,3.811077204420761
5,20,mol89,1.009303207663584
5,20,mol90,0.7387518446279348
5,20,mol91,0.682158042538531
5,20,mol92,1.5994250363918396
5,20,mol93,0.5401776935648119
5,20,mol94,1.4900457780998992
5,20,mol95,1.9914711013308475
5,20,mol96,1.4795210106345538
5,21,mol0,1.8969379970452767
5,21,mol1,2.5272700432812214
5,21,mol2,0.5351269469891602
5,21,mol3,1.4738164499337214
5,21,mol4,0.7864553029119083
5,21,mol5,1.1003301070661158
5,21,mol6,1.7291228658709525
5,21,mol7,1.0434215555716582
5,21,mol8,1.9761386585033904
5,21,mol9,0.7384642438389089
5,21,mol10,0.8539922919657074
5,21,mol11,3.436382837426171
5,21,mol12,3.0470047271186393
5,21,mol13,1.606021321546871
5,21,mol14,0.94421217081412
5,21,mol15,0.8856642183308406
5,21,mol16,2.894973166024169
5,21,mol17,2.10098269673979
5,21,mol18,3.480571238317067
5,21,mol19,3.990848453232304
5,21,mol20,4.361005245260453
5,21,mol21,0.6542435614618501
5,21,mol22,1.1867468411586355
5,21,mol23,1.3066917555621351
5,21,mol24,1.4460120520717807
5,21,mol25,2.4214440949049387
5,21,mol26,3.998470832289097
5,21,mol27,3.8186768776632567
5,21,mol28,1.8992324260619415
5,21,mol29,0.8740050326968876
5,21,mol30,1.131614874348227
5,21,mol31,1.1201254362466864
5,21,mol32,1.2401948278607806
5,21,mol33,3.363351061842936
5,21,mol34,0.8415508135069956
5,21,mol35,4.875481346029731
5,21,mol36,1.094310408039171
5,21,mol37,2.6686381430110258
5,21,mol38,2.598438829374284
5,21,mol39,1.7097887895459902
5,21,mol40,2.112392688939657
5,21,mol41,0.9468960936160119
5,21,mol42,0.6029790731290589
5,21,mol43,1.8500315700759746
5,21,mol44,2.140598734480338
5,21,mol45,1.9915887135651273
5,21,mol46,1.9924887238669236
5,21,mol47,0.5742531228394926
5,21,mol48,1.621191431662294
5,21,mol49,3.4474649160372453
5,21,mol50,3.117784662880185
5,21,mol51,1.5856911517724768
5,21,mol52,0.716681314811542
5,21,mol53,1.684120229526384
5,21,mol54,1.0783424363345815
5,21,mol55,0.9031965526102603
5,21,mol56,1.3127972112693824
5,21,mol57,1.3182881192099096
5,21,mol58,0.828432079809288
5,21,mol59,1.180611550685115
5,21,mol60,1.8777171388780483
5,21,mol61,1.4221715754436945
5,21,mol62,1.6542500498317723
5,21,mol63,0.9199596982860655
5,21,mol64,0.6396315755964523
5,21,mol65,3.627603561419513
5,21,mol66,0.9779762336580577
5,21,mol67,2.290341467646485
5,21,mol68,2.225482995794717
5,21,mol69,2.903410158621959
5,21,mol70,0.6894510665325404
5,21,mol71,1.3616361559325814
5,21,mol72,1.3184955247891017
5,21,mol73,0.7955995712747086
5,21,mol74,0.6210307402167123
5,21,mol75,4.816595911748584
5,21,mol76,0.661977644500312
5,21,mol77,2.5190206815227603
5,21,mol79,0.8467282350317602
5,21,mol80,1.2102902127766122
5,21,mol81,0.8753753997979543
5,21,mol82,0.4898612756809469
5,21,mol83,1.0614073609079002
5,21,mol84,0.7771165898922209
5,21,mol85,0.6696494730563937
5,21,mol86,1.3263358368075562
5,21,mol87,0.6455235504693273
5,21,mol88,2.7107213989084165
5,21,mol89,1.0092561889827574
5,21,mol90,0.7387518446279348
5,21,mol91,0.6332400072363605
5,21,mol92,1.5994250363918396
5,21,mol93,0.6037553907626831
5,21,mol94,1.60148878608139
5,21,mol95,1.981554009111445
5,21,mol96,1.4795210106345538
5,22,mol0,1.7589905028238184
5,22,mol1,2.5272700432812214
5,22,mol2,0.5351269469891602
5,22,mol3,1.4738164499337214
5,22,mol4,0.7226275515511914
5,22,mol5,1.2305537893107703
5,22,mol6,3.734391490182094
5,22,mol7,1.0434215555716582
5,22,mol8,1.9761386585033904
5,22,mol9,0.7111466029287796
5,22,mol10,0.7160701288796264
5,22,mol11,3.434843332619824
5,22,mol12,3.0470047271186393
5,22,mol13,1.2596284293393827
5,22,mol14,0.94421217081412
5,22,mol15,0.8856642183308406
5,22,mol16,2.894973166024169
5,22,mol17,1.2418680861623634
5,22,mol18,3.8728052294170436
5,22,mol19,6.039848611810543
5,22,mol20,3.7289968382206307
5,22,mol21,0.6453295131724788
5,22,mol22,0.8085237205343245
5,22,mol23,1.23807996216024
5,22,mol24,1.440460780444924
5,22,mol25,2.431799266952353
5,22,mol26,2.994860238561813
5,22,mol27,4.030495607242365
5,22,mol28,1.6033851219313373
5,22,mol29,0.9159442219329231
5,22,mol30,0.9367880712908443
5,22,mol31,1.1940543713362959
5,22,mol32,3.6946840083529398
5,22,mol33,3.36320135662437
5,22,mol34,0.8488939561907265
5,22,mol35,4.855097033082362
5,22,mol36,1.094310408039171
5,22,mol37,5.0045719535574005
5,22,mol38,2.3760566502084917
5,22,mol39,1.5555164550720768
5,22,mol40,1.5335106793610163
5,22,mol41,0.9044011810672241
5,22,mol42,0.8198255716277315
5,22,mol43,1.4142432956060522
5,22,mol44,2.1420302713162793
5,22,mol45,1.302579756154247
5,22,mol46,1.9924887238669236
5,22,mol47,0.6266116486164443
5,22,mol48,1.5347125963297927
5,22,mol49,1.1965938169204735
5,22,mol50,3.112737838229467
5,22,mol51,1.6416149816132715
5,22,mol52,0.7324168771949484
5,22,mol53,1.684120229526384
5,22,mol54,1.2991254616086931
5,22,mol55,0.9031965526102603
5,22,mol56,1.3127948276799897
5,22,mol57,1.3182881192099096
5,22,mol58,1.15648260909659
5,22,mol59,2.3706124373367223
5,22,mol60,3.1674783616969164
5,22,mol61,1.2234124565249807
5,22,mol62,0.7242248603997606
5,22,mol63,0.9199596982860655
5,22,mol64,0.842472734309874
5,22,mol65,3.627603561419513
5,22,mol66,1.0124429868392588
5,22,mol67,2.290341467646485
5,22,mol68,2.266916160526706
5,22,mol69,2.764870651976717
5,22,mol70,0.9327801434421729
5,22,mol71,1.3616361559325814
5,22,mol72,1.3184955247891017
5,22,mol73,0.8419783639218412
5,22,mol74,0.6210307402167123
5,22,mol75,2.9122349922772197
5,22,mol76,0.650879913981252
5,22,mol77,2.4751120721488493
5,22,mol79,2.814004067871971
5,22,mol80,2.1317736396182942
5,22,mol81,0.8703132961345424
5,22,mol82,0.4898612756809469
5,22,mol83,1.0437319586842912
5,22,mol84,0.7771165898922209
5,22,mol85,0.871616773081867
5,22,mol86,1.3263358368075562
5,22,mol87,0.6455235504693273
5,22,mol88,2.8831955973363996
5,22,mol89,1.0096182025894738
5,22,mol90,0.7257283155156455
5,22,mol91,0.6332400072363605
5,22,mol92,1.6389293170531474
5,22,mol93,0.5330007651260927
5,22,mol94,1.60148878608139
5,22,mol95,1.981554009111445
5,22,mol96,1.4211337385085447
5,23,mol0,1.757405576341471
5,23,mol1,3.768734180729651
5,23,mol2,0.5351269469891602
5,23,mol3,1.4738164499337214
5,23,mol4,0.7226275515511914
5,23,mol5,1.2305537893107703
5,23,mol6,1.7291228658709525
5,23,mol7,2.358571526982961
5,23,mol8,1.8324610781391069
5,23,mol9,0.7111466029287796
5,23,mol10,0.7160701288796264
5,23,mol11,3.3780808982848747
5,23,mol12,3.054500770516081
5,23,mol13,1.8259751399126296
5,23,mol14,0.955183170066547
5,23,mol15,0.8923107744266539
5,23,mol16,2.894973166024169
5,23,mol17,1.2418680861623634
5,23,mol18,3.466311798824028
5,23,mol19,9.27743665455231
5,23,mol20,3.7289968382206307
5,23,mol21,0.6542435614618501
5,23,mol22,1.1674014797831973
5,23,mol23,1.3066917555621351
5,23,mol24,1.440460780444924
5,23,mol25,2.4214440949049387
5,23,mol26,3.7346309595559877
5,23,mol27,3.8186768776632567
5,23,mol28,1.8993524289164372
5,23,mol29,0.9159442219329231
5,23,mol30,0.9392688172326606
5,23,mol31,1.1201254362466864
5,23,mol32,1.2408813232622418
5,23,mol33,2.362825303148754
5,23,mol34,0.8415508135069956
5,23,mol35,2.550159996372144
5,23,mol36,1.116485959479243
5,23,mol37,5.00547448550085
5,23,mol38,2.3760566502084917
5,23,mol39,1.5555164550720768
5,23,mol40,1.0580483857420833
5,23,mol41,0.9044011810672241
5,23,mol42,0.8198255716277315
5,23,mol43,1.4142432956060522
5,23,mol44,2.043621718981797
5,23,mol45,1.3139647999199109
5,23,mol46,1.9924887238669236
5,23,mol47,0.5742531228394926
5,23,mol48,1.5348464700635915
5,23,mol49,3.4761948971098144
5,23,mol50,1.8365249409241255
5,23,mol51,1.5856911517724768
5,23,mol52,0.6859013901429273
5,23,mol53,1.684120229526384
5,23,mol54,1.0783424363345815
5,23,mol55,0.9150073807159732
5,23,mol56,1.3127972112693824
5,23,mol57,2.4041208019253113
5,23,mol58,0.828432079809288
5,23,mol59,1.180611550685115
5,23,mol60,1.4838913581281052
5,23,mol61,1.4002712053515154
5,23,mol62,0.7242248603997606
5,23,mol63,0.9199596982860655
5,23,mol64,0.9652078689472946
5,23,mol65,3.6314400423491047
5,23,mol66,0.9779762336580577
5,23,mol67,2.290341467646485
5,23,mol68,2.266916160526706
5,23,mol69,2.903410158621959
5,23,mol70,0.7195820028719055
5,23,mol71,1.3616361559325814
5,23,mol72,1.9998699732732623
5,23,mol73,1.8239230066158223
5,23,mol74,0.6210307402167123
5,23,mol75,2.954205124654784
5,23,mol76,0.6672928860384887
5,23,mol77,2.4751120721488493
5,23,mol79,0.7183508641325629
5,23,mol80,1.3469306225637607
5,23,mol81,0.8753753997979543
5,23,mol82,0.4898612756809469
5,23,mol83,1.1494045536253705
5,23,mol84,0.6532314531837635
5,23,mol85,0.6696494730563937
5,23,mol86,0.8830174245166401
5,23,mol87,0.6455235504693273
5,23,mol88,2.7107213989084165
5,23,mol89,1.0093640398785761
5,23,mol90,0.7387518446279348
5,23,mol91,0.6818953393472705
5,23,mol92,1.5994250363918396
5,23,mol93,0.5330007651260927
5,23,mol94,4.795032736969698
5,23,mol95,2.0826002961657677
5,23,mol96,1.4211337385085447
5,24,mol0,1.7350593055865382
5,24,mol1,4.713718823993076
5,24,mol2,0.5641161343467345
5,24,mol3,1.4738164499337214
5,24,mol4,0.7869480536416845
5,24,mol5,1.1003301070661158
5,24,mol6,2.8699595954860104
5,24,mol7,1.0434215555716582
5,24,mol8,1.8268306572485467
5,24,mol9,0.7111466029287796
5,24,mol10,0.7060482635955675
5,24,mol11,3.434843332619824
5,24,mol12,3.054500770516081
5,24,mol13,1.2596284293393827
5,24,mol14,0.8063614954543351
5,24,mol15,0.8897930760339141
5,24,mol16,3.2982063416347986
5,24,mol17,1.5928291937842642
5,24,mol18,3.466311798824028
5,24,mol19,9.27743665455231
5,24,mol20,3.9460465590875238
5,24,mol21,0.6453295131724788
5,24,mol22,0.8085237205343245
5,24,mol23,1.23807996216024
5,24,mol24,1.429692435455962
5,24,mol25,2.431799266952353
5,24,mol26,3.7346309595559877
5,24,mol27,3.8186768776632567
5,24,mol28,1.6033851219313373
5,24,mol29,0.9293704526210894
5,24,mol30,0.9367880712908443
5,24,mol31,1.1201254362466864
5,24,mol32,3.6946840083529398
5,24,mol33,2.362825303148754
5,24,mol34,0.8328923169979933
5,24,mol35,4.878578794306603
5,24,mol36,2.3577927487982726
5,24,mol37,4.966631994118348
5,24,mol38,6.202715551675734
5,24,mol39,1.5556970295382981
5,24,mol40,1.5335106793610163
5,24,mol41,0.9445480938411486
5,24,mol42,0.6029790731290589
5,24,mol43,1.4125986609594547
5,24,mol44,2.140598734480338
5,24,mol45,2.1316890294519304
5,24,mol46,1.8389542835106325
5,24,mol47,0.5635973799324006
5,24,mol48,1.5353225102486419
5,24,mol49,1.1965938169204735
5,24,mol50,1.2224491640294757
5,24,mol51,1.5856911517724768
5,24,mol52,0.7324168771949484
5,24,mol53,1.684120229526384
5,24,mol54,1.0783424363345815
5,24,mol55,0.9508105679768557
5,24,mol56,1.3126921578382347
5,24,mol57,2.0636957976528425
5,24,mol58,1.1385883525539107
5,24,mol59,1.180611550685115
5,24,mol60,1.8779035866915774
5,24,mol61,1.4221715754436945
5,24,mol62,1.9603426260679402
5,24,mol63,0.9609466652886683
5,24,mol64,0.842472734309874
5,24,mol65,3.6713925566065373
5,24,mol66,1.0124429868392588
5,24,mol67,2.7681939497954637
5,24,mol68,5.677461279631442
5,24,mol69,2.764870651976717
5,24,mol70,0.6894510665325404
5,24,mol71,1.3643895981091951
5,24,mol72,1.3184955247891017
5,24,mol73,0.8419783639218412
5,24,mol74,0.6210307402167123
5,24,mol75,4.816595911748584
5,24,mol76,0.8460060437494558
5,24,mol77,2.0279440402296687
5,24,mol79,0.8467282350317602
5,24,mol80,1.3469306225637607
5,24,mol81,0.8863464748215404
5,24,mol82,0.4933917713136287
5,24,mol83,1.0437319586842912
5,24,mol84,1.711286541924359
5,24,mol85,0.7064257250412105
5,24,mol86,1.3214984059770942
5,24,mol87,0.6696666700287305
5,24,mol88,2.8831955973363996
5,24,mol89,1.009303207663584
5,24,mol90,0.7387518446279348
5,24,mol91,0.6818953393472705
5,24,mol92,1.6389293170531474
5,24,mol93,0.5330007651260927
5,24,mol94,4.133402850725886
5,24,mol95,1.981554009111445
5,24,mol96,1.4211337385085447
5,25,mol0,2.1040927281221675
5,25,mol1,2.5272700432812214
5,25,mol2,0.5351269469891602
5,25,mol3,1.8154291135129665
5,25,mol4,0.7226275515511914
5,25,mol5,2.267196366411822
5,25,mol6,3.734391490182094
5,25,mol7,0.9927942732245022
5,25,mol8,1.8335234681230277
5,25,mol9,0.7111466029287796
5,25,mol10,0.7524332479573049
5,25,mol11,3.3780808982848747
5,25,mol12,3.054500770516081
5,25,mol13,1.606021321546871
5,25,mol14,0.46788438367452123
5,25,mol15,0.997988348866701
5,25,mol16,3.2982063416347986
5,25,mol17,1.260757047174435
5,25,mol18,3.466311798824028
5,25,mol19,3.357397660925757
5,25,mol20,3.9460465590875238
5,25,mol21,0.6542435614618501
5,25,mol22,1.1594158759191342
5,25,mol23,1.2183157041033594
5,25,mol24,1.4473536729966323
5,25,mol25,1.5890632176694544
5,25,mol26,3.7346309595559877
5,25,mol27,4.027343436063034
5,25,mol28,1.112914200853569
5,25,mol29,0.8983953713890858
5,25,mol30,0.9377236995334325
5,25,mol31,1.1201254362466864
5,25,mol32,3.6946840083529398
5,25,mol33,2.362825303148754
5,25,mol34,0.8488174195398476
5,25,mol35,4.855097033082362
5,25,mol36,1.094310408039171
5,25,mol37,2.6686381430110258
5,25,mol38,2.4968743811013003
5,25,mol39,1.5556970295382981
5,25,mol40,2.081858997077921
5,25,mol41,0.9183960110746859
5,25,mol42,0.6029790731290589
5,25,mol43,1.3608477665084775
5,25,mol44,2.043621718981797
5,25,mol45,1.302579756154247
5,25,mol46,1.9156128616684203
5,25,mol47,0.5742531228394926
5,25,mol48,1.5347125963297927
5,25,mol49,3.533742250569718
5,25,mol50,3.111102745812166
5,25,mol51,1.5856911517724768
5,25,mol52,1.1302959289495826
5,25,mol53,1.684120229526384
5,25,mol54,1.2991254616086931
5,25,mol55,0.909581859815752
5,25,mol56,1.3149858844299436
5,25,mol57,2.4041208019253113
5,25,mol58,1.1385883525539107
5,25,mol59,2.492544831927134
5,25,mol60,1.4838913581281052
5,25,mol61,1.2234124565249807
5,25,mol62,1.66561342769753
5,25,mol63,0.9199596982860655
5,25,mol64,0.842472734309874
5,25,mol65,3.6713925566065373
5,25,mol66,1.0124429868392588
5,25,mol67,2.290341467646485
5,25,mol68,2.225482995794717
5,25,mol69,2.764870651976717
5,25,mol70,2.710530858179419
5,25,mol71,1.5341597787900527
5,25,mol72,1.8309157663129496
5,25,mol73,1.0933106015961336
5,25,mol74,0.6210307402167123
5,25,mol75,2.967548359315826
5,25,mol76,0.6293934371979726
5,25,mol77,2.653085420502862
5,25,mol79,0.7461722482108271
5,25,mol80,1.3469306225637607
5,25,mol81,0.8753753997979543
5,25,mol82,0.5948624003028918
5,25,mol83,1.0437319586842912
5,25,mol84,1.7367404773639283
5,25,mol85,0.6795488851826195
5,25,mol86,0.8470199625746732
5,25,mol87,0.6509780467638071
5,25,mol88,2.3877999397981404
5,25,mol89,1.0092037331480694
5,25,mol90,0.7864395565944469
5,25,mol91,0.6818953393472705
5,25,mol92,1.5994250363918396
5,25,mol93,0.5352249381101369
5,25,mol94,4.046357835380411
5,25,mol95,1.9947656372205471
5,25,mol96,1.4211337385085447
5,26,mol0,1.7350593055865382
5,26,mol1,2.5272700432812214
5,26,mol2,0.5351269469891602
5,26,mol3,2.1522867284422333
5,26,mol4,0.7864553029119083
5,26,mol5,2.459667636084193
5,26,mol6,1.7291228658709525
5,26,mol7,0.9927942732245022
5,26,mol8,1.8268306572485467
5,26,mol9,0.7274497602682165
5,26,mol10,0.7524332479573049
5,26,mol11,3.434843332619824
5,26,mol12,3.570985865100841
5,26,mol13,1.2596284293393827
5,26,mol14,0.46788438367452123
5,26,mol15,0.8897930760339141
5,26,mol16,3.2982063416347986
5,26,mol17,1.260757047174435
5,26,mol18,3.480571238317067
5,26,mol19,3.357397660925757
5,26,mol20,3.9460465590875238
5,26,mol21,1.0461705777330417
5,26,mol22,1.1674014797831973
5,26,mol23,1.23807996216024
5,26,mol24,1.440460780444924
5,26,mol25,2.431799266952353
5,26,mol26,3.960965436514091
5,26,mol27,3.8186768776632567
5,26,mol28,1.8822944531090582
5,26,mol29,0.8983953713890858
5,26,mol30,0.9367880712908443
5,26,mol31,1.1933908965427964
5,26,mol32,1.2401948278607806
5,26,mol33,2.362825303148754
5,26,mol34,0.8328923169979933
5,26,mol35,4.875481346029731
5,26,mol36,1.1267373254540867
5,26,mol37,4.966631994118348
5,26,mol38,2.3760566502084917
5,26,mol39,1.5555164550720768
5,26,mol40,1.5335106793610163
5,26,mol41,0.9044011810672241
5,26,mol42,0.8640598812704201
5,26,mol43,1.3608477665084775
5,26,mol44,2.144387075668504
5,26,mol45,1.3139647999199109
5,26,mol46,1.9156128616684203
5,26,mol47,0.5898612630924069
5,26,mol48,1.5348464700635915
5,26,mol49,3.4761948971098144
5,26,mol50,1.2224491640294757
5,26,mol51,1.5856911517724768
5,26,mol52,1.0452088843862741
5,26,mol53,1.5520381298766177
5,26,mol54,1.0783424363345815
5,26,mol55,0.909581859815752
5,26,mol56,1.3126921578382347
5,26,mol57,2.0636957976528425
5,26,mol58,0.828432079809288
5,26,mol59,1.1856202058416516
5,26,mol60,1.8779035866915774
5,26,mol61,1.2234124565249807
5,26,mol62,1.2217845279064465
5,26,mol63,0.9048494346640025
5,26,mol64,0.9652078689472946
5,26,mol65,3.6713925566065373
5,26,mol66,1.0124429868392588
5,26,mol67,2.3926014946299063
5,26,mol68,2.225482995794717
5,26,mol69,2.769442429589539
5,26,mol70,0.7195820028719055
5,26,mol71,1.3616361559325814
5,26,mol72,1.6603105228306607
5,26,mol73,1.5273854671668512
5,26,mol74,0.6929280654032782
5,26,mol75,2.967548359315826
5,26,mol76,0.650879913981252
5,26,mol77,2.4671129710901387
5,26,mol79,0.8520230478103276
5,26,mol80,5.310442365135749
5,26,mol81,0.8863464748215404
5,26,mol82,0.5014784776332998
5,26,mol83,1.081034505267499
5,26,mol84,1.7686405998474004
5,26,mol85,0.6696494730563937
5,26,mol86,0.8470199625746732
5,26,mol87,0.6509780467638071
5,26,mol88,2.3877999397981404
5,26,mol89,1.009303207663584
5,26,mol90,0.7864395565944469
5,26,mol91,0.6332400072363605
5,26,mol92,1.6389293170531474
5,26,mol93,0.5330007651260927
5,26,mol94,4.046357835380411
5,26,mol95,1.981554009111445
5,26,mol96,1.4795210106345538
5,27,mol0,1.7350593055865382
5,27,mol1,3.768734180729651
5,27,mol2,4.949811348195735
5,27,mol3,1.8154291135129665
5,27,mol4,0.7226275515511914
5,27,mol5,1.1003301070661158
5,27,mol6,3.053525802112481
5,27,mol7,0.9927942732245022
5,27,mol8,1.8335234681230277
5,27,mol9,0.7274497602682165
5,27,mol10,0.8310690502694642
5,27,mol11,3.3780808982848747
5,27,mol12,3.189744222830936
5,27,mol13,1.8122446930170386
5,27,mol14,0.8063614954543351
5,27,mol15,0.8897930760339141
5,27,mol16,3.2982063416347986
5,27,mol17,1.2418680861623634
5,27,mol18,3.466311798824028
5,27,mol19,9.277947338039588
5,27,mol20,3.7289968382206307
5,27,mol21,0.6453295131724788
5,27,mol22,1.1946726846016584
5,27,mol23,1.2183157041033594
5,27,mol24,1.4460120520717807
5,27,mol25,2.431799266952353
5,27,mol26,3.960965436514091
5,27,mol27,3.8186768776632567
5,27,mol28,1.6033851219313373
5,27,mol29,0.8983953713890858
5,27,mol30,0.9039916911633136
5,27,mol31,1.1201254362466864
5,27,mol32,1.2408813232622418
5,27,mol33,3.363351061842936
5,27,mol34,0.8415508135069956
5,27,mol35,2.550159996372144
5,27,mol36,1.1049375421262506
5,27,mol37,5.0045719535574005
5,27,mol38,1.6778090594581967
5,27,mol39,1.5555164550720768
5,27,mol40,1.0580483857420833
5,27,mol41,0.9044011810672241
5,27,mol42,0.7900409479727514
5,27,mol43,1.3608477665084775
5,27,mol44,2.043621718981797
5,27,mol45,1.302579756154247
5,27,mol46,1.9156128616684203
5,27,mol47,3.102754638391602
5,27,mol48,1.5347125963297927
5,27,mol49,3.4474649160372453
5,27,mol50,1.2224491640294757
5,27,mol51,2.1086870639266104
5,27,mol52,1.1961439052221094
5,27,mol53,3.8666364467242538
5,27,mol54,1.9963506417961754
5,27,mol55,0.8843051714066082
5,27,mol56,1.3129791447632875
5,27,mol57,1.3182881192099096
5,27,mol58,0.828432079809288
5,27,mol59,1.180611550685115
5,27,mol60,1.8777171388780483
5,27,mol61,1.4312800273982964
5,27,mol62,1.8983477583359025
5,27,mol63,0.9199596982860655
5,27,mol64,0.842472734309874
5,27,mol65,3.8396809869019677
5,27,mol66,1.0124429868392588
5,27,mol67,2.290341467646485
5,27,mol68,2.266916160526706
5,27,mol69,2.7649085431333695
5,27,mol70,0.6894510665325404
5,27,mol71,1.3643895981091951
5,27,mol72,1.8309157663129496
5,27,mol73,0.7955995712747086
5,27,mol74,0.6495002452112022
5,27,mol75,4.547948443569457
5,27,mol76,0.661977644500312
5,27,mol77,2.0279440402296687
5,27,mol79,2.8138451066112364
5,27,mol80,2.1317736396182942
5,27,mol81,0.8703132961345424
5,27,mol82,0.4933917713136287
5,27,mol83,1.0437319586842912
5,27,mol84,0.6532314531837635
5,27,mol85,0.6696494730563937
5,27,mol86,1.3214984059770942
5,27,mol87,0.6455235504693273
5,27,mol88,2.3877999397981404
5,27,mol89,1.009303207663584
5,27,mol90,0.7257283155156455
5,27,mol91,0.6818953393472705
5,27,mol92,3.8699728464450787
5,27,mol93,0.5970732236292298
5,27,mol94,1.60148878608139
5,27,mol95,1.981554009111445
5,27,mol96,1.4908143086002603
5,28,mol0,1.7350593055865382
5,28,mol1,2.5272700432812214
5,28,mol2,0.5351269469891602
5,28,mol3,2.54374241817052
5,28,mol4,0.7864553029119083
5,28,mol5,2.459667636084193
5,28,mol6,1.7291228658709525
5,28,mol7,2.3604878098660698
5,28,mol8,1.8324610781391069
5,28,mol9,0.7274497602682165
5,28,mol10,0.7524332479573049
5,28,mol11,3.3780808982848747
5,28,mol12,3.0470047271186393
5,28,mol13,1.606021321546871
5,28,mol14,0.94421217081412
5,28,mol15,0.8856642183308406
5,28,mol16,3.2982063416347986
5,28,mol17,1.260757047174435
5,28,mol18,3.466311798824028
5,28,mol19,3.357397660925757
5,28,mol20,3.7289968382206307
5,28,mol21,0.6453295131724788
5,28,mol22,0.8085237205343245
5,28,mol23,1.23807996216024
5,28,mol24,1.440460780444924
5,28,mol25,2.1781633455161256
5,28,mol26,2.994860238561813
5,28,mol27,3.8186768776632567
5,28,mol28,1.112914200853569
5,28,mol29,0.9077163129920025
5,28,mol30,1.0161518300898107
5,28,mol31,1.1933908965427964
5,28,mol32,1.2401948278607806
5,28,mol33,3.36320135662437
5,28,mol34,1.003223712552974
5,28,mol35,4.875481346029731
5,28,mol36,1.094310408039171
5,28,mol37,5.0045719535574005
5,28,mol38,1.6778090594581967
5,28,mol39,1.5556970295382981
5,28,mol40,1.6542825266561936
5,28,mol41,0.9183960110746859
5,28,mol42,0.7900409479727514
5,28,mol43,1.415566892430183
5,28,mol44,2.1420302713162793
5,28,mol45,2.1316890294519304
5,28,mol46,2.1693259950112567
5,28,mol47,0.5742531228394926
5,28,mol48,1.7886227958164589
5,28,mol49,1.1965938169204735
5,28,mol50,1.2224491640294757
5,28,mol51,1.5856911517724768
5,28,mol52,1.0452088843862741
5,28,mol53,2.0855550170921364
5,28,mol54,1.9705444425335854
5,28,mol55,0.909581859815752
5,28,mol56,1.3127948276799897
5,28,mol57,2.0636957976528425
5,28,mol58,0.828432079809288
5,28,mol59,1.2086721043497834
5,28,mol60,1.4838913581281052
5,28,mol61,1.4002712053515154
5,28,mol62,1.6542500498317723
5,28,mol63,0.9199596982860655
5,28,mol64,0.6396315755964523
5,28,mol65,3.6314400423491047
5,28,mol66,1.0124429868392588
5,28,mol67,2.819742836631887
5,28,mol68,2.268814320678157
5,28,mol69,2.7649085431333695
5,28,mol70,0.6894510665325404
5,28,mol71,1.3643895981091951
5,28,mol72,1.6603105228306607
5,28,mol73,0.8419783639218412
5,28,mol74,0.6495002452112022
5,28,mol75,2.9122349922772197
5,28,mol76,0.6293934371979726
5,28,mol77,2.0279440402296687
5,28,mol79,1.7579701544679305
5,28,mol80,1.3469306225637607
5,28,mol81,0.889051773681215
5,28,mol82,0.4933917713136287
5,28,mol83,1.0437319586842912
5,28,mol84,1.9312087288239232
5,28,mol85,0.708664692345026
5,28,mol86,0.8470199625746732
5,28,mol87,1.0295327179688953
5,28,mol88,2.7107213989084165
5,28,mol89,1.0096182025894738
5,28,mol90,0.7387518446279348
5,28,mol91,0.6818953393472705
5,28,mol92,1.6389293170531474
5,28,mol93,0.5352249381101369
5,28,mol94,1.60148878608139
5,28,mol95,1.981554009111445
5,28,mol96,1.4795210106345538
5,29,mol0,1.7350593055865382
5,29,mol1,4.774320008650446
5,29,mol2,2.0299328099792624
5,29,mol3,1.4738164499337214
5,29,mol4,0.737906118100694
5,29,mol5,1.2305537893107703
5,29,mol6,2.8699595954860104
5,29,mol7,2.3604878098660698
5,29,mol8,1.8268306572485467
5,29,mol9,0.7384642438389089
