docked_file,ligand_RMSD_A,pocket_RMSD_A
complex-MERS-mol59.pdb,1.7958622348795763,2.525353193283081
complex-MERS-mol6.pdb,5.364194870724879,1.8988943099975586
complex-MERS-mol60.pdb,2.58721161765818,2.029202938079834
complex-MERS-mol61.pdb,2.951749501897344,2.1157264709472656
complex-MERS-mol62.pdb,1.5084708447542778,2.286320686340332
complex-MERS-mol63.pdb,1.0335441451626537,2.132397174835205
complex-MERS-mol64.pdb,1.010452222742097,2.2225327491760254
complex-MERS-mol65.pdb,4.33765959191061,1.9695525169372559
complex-MERS-mol66.pdb,2.076768557157971,2.0143353939056396
complex-MERS-mol67.pdb,3.213965221866662,1.404613971710205
complex-MERS-mol68.pdb,3.0370766865523824,2.049295663833618
complex-MERS-mol69.pdb,4.477364170906687,2.0502707958221436
complex-MERS-mol7.pdb,2.7679341241780797,2.267007827758789
complex-MERS-mol70.pdb,5.97310843937823,2.0291998386383057
complex-MERS-mol71.pdb,1.5586028633729265,2.0930206775665283
complex-MERS-mol72.pdb,2.2137396087967427,1.9782546758651733
complex-MERS-mol75.pdb,4.041978101822146,1.9874407052993774
complex-MERS-mol76.pdb,0.8171986331734815,2.164675235748291
complex-MERS-mol79.pdb,2.55601760557317,2.2030766010284424
complex-MERS-mol8.pdb,5.497803678695129,1.78206205368042
complex-MERS-mol80.pdb,5.416524658065223,1.9693344831466675
complex-MERS-mol81.pdb,1.1068406905628805,2.1227331161499023
complex-MERS-mol82.pdb,4.849422785542747,2.0582423210144043
complex-MERS-mol83.pdb,1.0898129849223044,2.2833216190338135
complex-MERS-mol84.pdb,1.7742067925856737,2.056556224822998
complex-MERS-mol85.pdb,4.890903356953481,2.193441152572632
complex-MERS-mol86.pdb,1.1595423342853852,2.1375584602355957
complex-MERS-mol87.pdb,1.0852855796856808,2.1634974479675293
complex-MERS-mol88.pdb,3.3216253509723543,1.856078028678894
complex-MERS-mol89.pdb,2.7940348333548033,2.1702871322631836
complex-MERS-mol9.pdb,1.973340822057862,2.074281930923462
complex-MERS-mol90.pdb,0.8943972173217788,2.222754955291748
complex-MERS-mol91.pdb,1.0188178847826246,2.119170665740967
complex-MERS-mol92.pdb,4.105197789253142,2.191762685775757
complex-MERS-mol93.pdb,0.899240530253169,2.223965644836426
complex-MERS-mol94.pdb,5.231900491217316,2.091233730316162
complex-MERS-mol95.pdb,2.57745960698534,2.008953332901001
complex-MERS-mol96.pdb,2.3896396457130593,1.9545621871948242
