mol_id,ligand,receptor,score
mol25,rec_9_mol25.sdf,rec_final_9-noH.pdb,25.0040
mol25,rec_6_mol25.sdf,rec_final_6-noH.pdb,24.2473
mol25,rec_18_mol25.sdf,rec_final_18-noH.pdb,24.0668
mol25,rec_11_mol25.sdf,rec_final_11-noH.pdb,21.5872
mol25,rec_7_mol25.sdf,rec_final_7-noH.pdb,20.0687
mol26,rec_12_mol26.sdf,rec_final_12-noH.pdb,18.0132
mol26,rec_4_mol26.sdf,rec_final_4-noH.pdb,16.2152
mol26,rec_6_mol26.sdf,rec_final_6-noH.pdb,16.1151
mol26,rec_11_mol26.sdf,rec_final_11-noH.pdb,16.0787
mol26,rec_18_mol26.sdf,rec_final_18-noH.pdb,15.9797
mol26,rec_16_mol26.sdf,rec_final_16-noH.pdb,15.9336
mol26,rec_15_mol26.sdf,rec_final_15-noH.pdb,15.5504
mol26,rec_20_mol26.sdf,rec_final_20-noH.pdb,15.5459
mol26,rec_5_mol26.sdf,rec_final_5-noH.pdb,15.1767
mol26,rec_2_mol26.sdf,rec_final_2-noH.pdb,15.1326
mol26,rec_13_mol26.sdf,rec_final_13-noH.pdb,14.7436
mol26,rec_9_mol26.sdf,rec_final_9-noH.pdb,14.6788
mol26,rec_14_mol26.sdf,rec_final_14-noH.pdb,14.6435
mol26,rec_19_mol26.sdf,rec_final_19-noH.pdb,13.4442
mol26,rec_7_mol26.sdf,rec_final_7-noH.pdb,12.7766
mol27,rec_13_mol27.sdf,rec_final_13-noH.pdb,15.4912
mol27,rec_2_mol27.sdf,rec_final_2-noH.pdb,15.2533
mol27,rec_5_mol27.sdf,rec_final_5-noH.pdb,14.6791
mol27,rec_12_mol27.sdf,rec_final_12-noH.pdb,14.5069
mol27,rec_6_mol27.sdf,rec_final_6-noH.pdb,13.6942
mol27,rec_20_mol27.sdf,rec_final_20-noH.pdb,13.2122
mol27,rec_11_mol27.sdf,rec_final_11-noH.pdb,13.0972
mol27,rec_19_mol27.sdf,rec_final_19-noH.pdb,12.8042
mol27,rec_18_mol27.sdf,rec_final_18-noH.pdb,12.7369
mol27,rec_9_mol27.sdf,rec_final_9-noH.pdb,12.5625
mol27,rec_16_mol27.sdf,rec_final_16-noH.pdb,12.4631
mol27,rec_4_mol27.sdf,rec_final_4-noH.pdb,12.4606
mol27,rec_15_mol27.sdf,rec_final_15-noH.pdb,11.4885
mol27,rec_14_mol27.sdf,rec_final_14-noH.pdb,11.2693
mol27,rec_7_mol27.sdf,rec_final_7-noH.pdb,11.1758
mol28,rec_9_mol28.sdf,rec_final_9-noH.pdb,24.4832
mol28,rec_4_mol28.sdf,rec_final_4-noH.pdb,24.3025
mol28,rec_19_mol28.sdf,rec_final_19-noH.pdb,23.8633
mol28,rec_16_mol28.sdf,rec_final_16-noH.pdb,23.6721
mol28,rec_12_mol28.sdf,rec_final_12-noH.pdb,23.6356
mol28,rec_6_mol28.sdf,rec_final_6-noH.pdb,23.2331
mol28,rec_11_mol28.sdf,rec_final_11-noH.pdb,23.1797
mol28,rec_2_mol28.sdf,rec_final_2-noH.pdb,22.7109
mol28,rec_5_mol28.sdf,rec_final_5-noH.pdb,22.5852
mol28,rec_14_mol28.sdf,rec_final_14-noH.pdb,22.4234
mol28,rec_15_mol28.sdf,rec_final_15-noH.pdb,22.0009
mol28,rec_20_mol28.sdf,rec_final_20-noH.pdb,21.8807
mol28,rec_13_mol28.sdf,rec_final_13-noH.pdb,21.5889
mol28,rec_18_mol28.sdf,rec_final_18-noH.pdb,20.0577
mol28,rec_7_mol28.sdf,rec_final_7-noH.pdb,18.4446
mol28,rec_1_mol28.sdf,rec_final_1-noH.pdb,17.4405
mol29,rec_20_mol29.sdf,rec_final_20-noH.pdb,28.5533
mol29,rec_5_mol29.sdf,rec_final_5-noH.pdb,26.1168
mol29,rec_11_mol29.sdf,rec_final_11-noH.pdb,25.5845
mol29,rec_9_mol29.sdf,rec_final_9-noH.pdb,25.2606
mol29,rec_14_mol29.sdf,rec_final_14-noH.pdb,24.8958
mol29,rec_2_mol29.sdf,rec_final_2-noH.pdb,24.5643
mol29,rec_13_mol29.sdf,rec_final_13-noH.pdb,24.3918
mol29,rec_6_mol29.sdf,rec_final_6-noH.pdb,24.2355
mol29,rec_4_mol29.sdf,rec_final_4-noH.pdb,23.1602
mol29,rec_19_mol29.sdf,rec_final_19-noH.pdb,23.0422
mol29,rec_15_mol29.sdf,rec_final_15-noH.pdb,22.8953
mol29,rec_16_mol29.sdf,rec_final_16-noH.pdb,22.3861
mol29,rec_1_mol29.sdf,rec_final_1-noH.pdb,22.3162
mol29,rec_12_mol29.sdf,rec_final_12-noH.pdb,22.0258
mol29,rec_18_mol29.sdf,rec_final_18-noH.pdb,21.8549
mol29,rec_7_mol29.sdf,rec_final_7-noH.pdb,21.2210
mol30,rec_4_mol30.sdf,rec_final_4-noH.pdb,25.2016
mol30,rec_2_mol30.sdf,rec_final_2-noH.pdb,24.5501
mol30,rec_1_mol30.sdf,rec_final_1-noH.pdb,24.4647
mol30,rec_14_mol30.sdf,rec_final_14-noH.pdb,24.2076
mol30,rec_11_mol30.sdf,rec_final_11-noH.pdb,24.1513
mol30,rec_5_mol30.sdf,rec_final_5-noH.pdb,24.0491
mol30,rec_12_mol30.sdf,rec_final_12-noH.pdb,23.9381
mol30,rec_16_mol30.sdf,rec_final_16-noH.pdb,23.7088
mol30,rec_20_mol30.sdf,rec_final_20-noH.pdb,23.6004
mol30,rec_18_mol30.sdf,rec_final_18-noH.pdb,23.3632
mol30,rec_6_mol30.sdf,rec_final_6-noH.pdb,22.8303
mol30,rec_15_mol30.sdf,rec_final_15-noH.pdb,21.2994
mol30,rec_19_mol30.sdf,rec_final_19-noH.pdb,21.1838
mol30,rec_7_mol30.sdf,rec_final_7-noH.pdb,18.5872
mol31,rec_14_mol31.sdf,rec_final_14-noH.pdb,28.3203
mol31,rec_20_mol31.sdf,rec_final_20-noH.pdb,27.9760
mol31,rec_16_mol31.sdf,rec_final_16-noH.pdb,27.7912
mol31,rec_6_mol31.sdf,rec_final_6-noH.pdb,27.5793
mol31,rec_4_mol31.sdf,rec_final_4-noH.pdb,26.7131
mol31,rec_1_mol31.sdf,rec_final_1-noH.pdb,26.0337
mol31,rec_11_mol31.sdf,rec_final_11-noH.pdb,25.4237
mol31,rec_19_mol31.sdf,rec_final_19-noH.pdb,24.7924
mol31,rec_2_mol31.sdf,rec_final_2-noH.pdb,24.0064
mol31,rec_7_mol31.sdf,rec_final_7-noH.pdb,23.9974
mol31,rec_12_mol31.sdf,rec_final_12-noH.pdb,23.9393
mol31,rec_15_mol31.sdf,rec_final_15-noH.pdb,23.3795
mol31,rec_18_mol31.sdf,rec_final_18-noH.pdb,22.5070
mol31,rec_9_mol31.sdf,rec_final_9-noH.pdb,22.4205
mol31,rec_5_mol31.sdf,rec_final_5-noH.pdb,21.5874
mol32,rec_12_mol32.sdf,rec_final_12-noH.pdb,21.3587
mol32,rec_20_mol32.sdf,rec_final_20-noH.pdb,20.1114
mol32,rec_14_mol32.sdf,rec_final_14-noH.pdb,19.7071
mol32,rec_6_mol32.sdf,rec_final_6-noH.pdb,19.6401
mol32,rec_19_mol32.sdf,rec_final_19-noH.pdb,19.6141
mol32,rec_4_mol32.sdf,rec_final_4-noH.pdb,18.9331
mol32,rec_2_mol32.sdf,rec_final_2-noH.pdb,18.9003
mol32,rec_16_mol32.sdf,rec_final_16-noH.pdb,18.5425
mol32,rec_1_mol32.sdf,rec_final_1-noH.pdb,17.9557
mol32,rec_9_mol32.sdf,rec_final_9-noH.pdb,17.7568
mol32,rec_18_mol32.sdf,rec_final_18-noH.pdb,17.7140
mol32,rec_5_mol32.sdf,rec_final_5-noH.pdb,17.5126
mol32,rec_11_mol32.sdf,rec_final_11-noH.pdb,17.1357
mol32,rec_15_mol32.sdf,rec_final_15-noH.pdb,17.0567
mol32,rec_7_mol32.sdf,rec_final_7-noH.pdb,17.0330
mol32,rec_13_mol32.sdf,rec_final_13-noH.pdb,16.8355
mol33,rec_20_mol33.sdf,rec_final_20-noH.pdb,14.5820
mol33,rec_4_mol33.sdf,rec_final_4-noH.pdb,14.3203
mol33,rec_5_mol33.sdf,rec_final_5-noH.pdb,13.4938
mol33,rec_13_mol33.sdf,rec_final_13-noH.pdb,13.1394
mol33,rec_16_mol33.sdf,rec_final_16-noH.pdb,12.8438
mol33,rec_19_mol33.sdf,rec_final_19-noH.pdb,12.4642
mol33,rec_2_mol33.sdf,rec_final_2-noH.pdb,12.4292
mol33,rec_15_mol33.sdf,rec_final_15-noH.pdb,12.0761
mol33,rec_12_mol33.sdf,rec_final_12-noH.pdb,12.0663
mol33,rec_14_mol33.sdf,rec_final_14-noH.pdb,11.6716
mol33,rec_7_mol33.sdf,rec_final_7-noH.pdb,11.4516
mol33,rec_18_mol33.sdf,rec_final_18-noH.pdb,11.4048
mol33,rec_11_mol33.sdf,rec_final_11-noH.pdb,11.2745
mol33,rec_9_mol33.sdf,rec_final_9-noH.pdb,11.1372
mol33,rec_6_mol33.sdf,rec_final_6-noH.pdb,10.4967
mol34,rec_14_mol34.sdf,rec_final_14-noH.pdb,25.4047
mol34,rec_16_mol34.sdf,rec_final_16-noH.pdb,23.0036
mol34,rec_4_mol34.sdf,rec_final_4-noH.pdb,21.4983
mol34,rec_5_mol34.sdf,rec_final_5-noH.pdb,21.3681
mol34,rec_12_mol34.sdf,rec_final_12-noH.pdb,21.2914
mol34,rec_6_mol34.sdf,rec_final_6-noH.pdb,21.1423
mol34,rec_19_mol34.sdf,rec_final_19-noH.pdb,21.0179
mol34,rec_2_mol34.sdf,rec_final_2-noH.pdb,20.6483
mol34,rec_8_mol34.sdf,rec_final_8-noH.pdb,20.3124
mol34,rec_15_mol34.sdf,rec_final_15-noH.pdb,19.9930
mol34,rec_11_mol34.sdf,rec_final_11-noH.pdb,19.8788
mol34,rec_1_mol34.sdf,rec_final_1-noH.pdb,19.5196
mol34,rec_7_mol34.sdf,rec_final_7-noH.pdb,19.1659
mol34,rec_18_mol34.sdf,rec_final_18-noH.pdb,19.0512
mol35,rec_2_mol35.sdf,rec_final_2-noH.pdb,23.4548
mol35,rec_20_mol35.sdf,rec_final_20-noH.pdb,22.9812
mol35,rec_5_mol35.sdf,rec_final_5-noH.pdb,21.8539
mol35,rec_19_mol35.sdf,rec_final_19-noH.pdb,21.4769
mol35,rec_14_mol35.sdf,rec_final_14-noH.pdb,21.4133
mol35,rec_15_mol35.sdf,rec_final_15-noH.pdb,21.2788
mol35,rec_12_mol35.sdf,rec_final_12-noH.pdb,21.2451
mol35,rec_6_mol35.sdf,rec_final_6-noH.pdb,20.9398
mol35,rec_16_mol35.sdf,rec_final_16-noH.pdb,20.8508
mol35,rec_9_mol35.sdf,rec_final_9-noH.pdb,20.4643
mol35,rec_11_mol35.sdf,rec_final_11-noH.pdb,20.4201
mol35,rec_4_mol35.sdf,rec_final_4-noH.pdb,20.3673
mol35,rec_13_mol35.sdf,rec_final_13-noH.pdb,20.3042
mol35,rec_18_mol35.sdf,rec_final_18-noH.pdb,18.9192
mol35,rec_7_mol35.sdf,rec_final_7-noH.pdb,17.4883
mol36,rec_20_mol36.sdf,rec_final_20-noH.pdb,22.7148
mol36,rec_4_mol36.sdf,rec_final_4-noH.pdb,22.2292
mol36,rec_5_mol36.sdf,rec_final_5-noH.pdb,21.9915
mol36,rec_12_mol36.sdf,rec_final_12-noH.pdb,21.8885
mol36,rec_19_mol36.sdf,rec_final_19-noH.pdb,21.1286
mol36,rec_6_mol36.sdf,rec_final_6-noH.pdb,21.0138
mol36,rec_16_mol36.sdf,rec_final_16-noH.pdb,20.7766
mol36,rec_2_mol36.sdf,rec_final_2-noH.pdb,20.4623
mol36,rec_15_mol36.sdf,rec_final_15-noH.pdb,19.6143
mol36,rec_7_mol36.sdf,rec_final_7-noH.pdb,19.5302
mol36,rec_11_mol36.sdf,rec_final_11-noH.pdb,18.9058
mol36,rec_1_mol36.sdf,rec_final_1-noH.pdb,18.5823
mol36,rec_14_mol36.sdf,rec_final_14-noH.pdb,18.4525
mol37,rec_15_mol37.sdf,rec_final_15-noH.pdb,21.0553
mol37,rec_16_mol37.sdf,rec_final_16-noH.pdb,20.5380
mol37,rec_20_mol37.sdf,rec_final_20-noH.pdb,20.1697
mol37,rec_14_mol37.sdf,rec_final_14-noH.pdb,19.9681
mol37,rec_2_mol37.sdf,rec_final_2-noH.pdb,19.9005
mol37,rec_9_mol37.sdf,rec_final_9-noH.pdb,19.0416
mol37,rec_5_mol37.sdf,rec_final_5-noH.pdb,19.0034
mol37,rec_12_mol37.sdf,rec_final_12-noH.pdb,18.4777
mol37,rec_13_mol37.sdf,rec_final_13-noH.pdb,18.4487
mol37,rec_19_mol37.sdf,rec_final_19-noH.pdb,17.9861
mol37,rec_4_mol37.sdf,rec_final_4-noH.pdb,17.8553
mol37,rec_6_mol37.sdf,rec_final_6-noH.pdb,17.8358
mol37,rec_11_mol37.sdf,rec_final_11-noH.pdb,17.6760
mol37,rec_18_mol37.sdf,rec_final_18-noH.pdb,17.2899
mol37,rec_7_mol37.sdf,rec_final_7-noH.pdb,15.8040
mol38,rec_9_mol38.sdf,rec_final_9-noH.pdb,26.8430
mol38,rec_16_mol38.sdf,rec_final_16-noH.pdb,26.8261
mol38,rec_2_mol38.sdf,rec_final_2-noH.pdb,25.8492
mol38,rec_5_mol38.sdf,rec_final_5-noH.pdb,25.4929
mol38,rec_18_mol38.sdf,rec_final_18-noH.pdb,24.3786
mol38,rec_12_mol38.sdf,rec_final_12-noH.pdb,24.3668
mol38,rec_13_mol38.sdf,rec_final_13-noH.pdb,24.3216
mol38,rec_19_mol38.sdf,rec_final_19-noH.pdb,23.9736
mol38,rec_20_mol38.sdf,rec_final_20-noH.pdb,23.8783
mol38,rec_15_mol38.sdf,rec_final_15-noH.pdb,23.8180
mol38,rec_11_mol38.sdf,rec_final_11-noH.pdb,23.5303
mol38,rec_6_mol38.sdf,rec_final_6-noH.pdb,23.3008
mol38,rec_4_mol38.sdf,rec_final_4-noH.pdb,22.6864
mol38,rec_8_mol38.sdf,rec_final_8-noH.pdb,21.9365
mol38,rec_14_mol38.sdf,rec_final_14-noH.pdb,21.0814
mol38,rec_7_mol38.sdf,rec_final_7-noH.pdb,20.8778
mol38,rec_1_mol38.sdf,rec_final_1-noH.pdb,17.9394
mol39,rec_14_mol39.sdf,rec_final_14-noH.pdb,26.1652
mol39,rec_4_mol39.sdf,rec_final_4-noH.pdb,22.8929
mol39,rec_16_mol39.sdf,rec_final_16-noH.pdb,22.5682
mol39,rec_20_mol39.sdf,rec_final_20-noH.pdb,21.4370
mol39,rec_2_mol39.sdf,rec_final_2-noH.pdb,21.0476
mol39,rec_9_mol39.sdf,rec_final_9-noH.pdb,20.7967
mol39,rec_19_mol39.sdf,rec_final_19-noH.pdb,20.0963
mol39,rec_18_mol39.sdf,rec_final_18-noH.pdb,19.8914
mol39,rec_15_mol39.sdf,rec_final_15-noH.pdb,19.7558
mol39,rec_6_mol39.sdf,rec_final_6-noH.pdb,19.5922
mol39,rec_5_mol39.sdf,rec_final_5-noH.pdb,19.5544
mol39,rec_12_mol39.sdf,rec_final_12-noH.pdb,19.2475
mol39,rec_13_mol39.sdf,rec_final_13-noH.pdb,17.9815
mol39,rec_1_mol39.sdf,rec_final_1-noH.pdb,17.7424
mol39,rec_11_mol39.sdf,rec_final_11-noH.pdb,16.9984
mol39,rec_7_mol39.sdf,rec_final_7-noH.pdb,16.8112
mol40,rec_2_mol40.sdf,rec_final_2-noH.pdb,22.9677
mol40,rec_16_mol40.sdf,rec_final_16-noH.pdb,22.5678
mol40,rec_9_mol40.sdf,rec_final_9-noH.pdb,22.2735
mol40,rec_5_mol40.sdf,rec_final_5-noH.pdb,21.6212
mol40,rec_6_mol40.sdf,rec_final_6-noH.pdb,21.5895
mol40,rec_14_mol40.sdf,rec_final_14-noH.pdb,21.5721
mol40,rec_19_mol40.sdf,rec_final_19-noH.pdb,21.2904
mol40,rec_12_mol40.sdf,rec_final_12-noH.pdb,21.1030
mol40,rec_20_mol40.sdf,rec_final_20-noH.pdb,21.0845
mol40,rec_4_mol40.sdf,rec_final_4-noH.pdb,20.9413
mol40,rec_18_mol40.sdf,rec_final_18-noH.pdb,20.5659
mol40,rec_1_mol40.sdf,rec_final_1-noH.pdb,20.5537
mol40,rec_11_mol40.sdf,rec_final_11-noH.pdb,19.6479
mol40,rec_15_mol40.sdf,rec_final_15-noH.pdb,19.5330
mol40,rec_7_mol40.sdf,rec_final_7-noH.pdb,16.4954
mol41,rec_16_mol41.sdf,rec_final_16-noH.pdb,21.6717
mol41,rec_5_mol41.sdf,rec_final_5-noH.pdb,21.6707
mol41,rec_12_mol41.sdf,rec_final_12-noH.pdb,21.5526
mol41,rec_14_mol41.sdf,rec_final_14-noH.pdb,21.3099
mol41,rec_4_mol41.sdf,rec_final_4-noH.pdb,21.2900
mol41,rec_2_mol41.sdf,rec_final_2-noH.pdb,21.0478
mol41,rec_19_mol41.sdf,rec_final_19-noH.pdb,20.6424
mol41,rec_20_mol41.sdf,rec_final_20-noH.pdb,20.1208
mol41,rec_18_mol41.sdf,rec_final_18-noH.pdb,20.0842
mol41,rec_11_mol41.sdf,rec_final_11-noH.pdb,19.9546
mol41,rec_6_mol41.sdf,rec_final_6-noH.pdb,18.7436
mol41,rec_7_mol41.sdf,rec_final_7-noH.pdb,17.3970
mol41,rec_15_mol41.sdf,rec_final_15-noH.pdb,17.1362
mol41,rec_1_mol41.sdf,rec_final_1-noH.pdb,15.5643
mol42,rec_14_mol42.sdf,rec_final_14-noH.pdb,27.4011
mol42,rec_5_mol42.sdf,rec_final_5-noH.pdb,27.0215
mol42,rec_20_mol42.sdf,rec_final_20-noH.pdb,25.1401
mol42,rec_2_mol42.sdf,rec_final_2-noH.pdb,24.0754
mol42,rec_16_mol42.sdf,rec_final_16-noH.pdb,23.9268
mol42,rec_11_mol42.sdf,rec_final_11-noH.pdb,23.8904
mol42,rec_19_mol42.sdf,rec_final_19-noH.pdb,23.7006
mol42,rec_12_mol42.sdf,rec_final_12-noH.pdb,23.6584
mol42,rec_6_mol42.sdf,rec_final_6-noH.pdb,23.1554
mol42,rec_1_mol42.sdf,rec_final_1-noH.pdb,22.0523
mol42,rec_15_mol42.sdf,rec_final_15-noH.pdb,21.9150
mol42,rec_18_mol42.sdf,rec_final_18-noH.pdb,21.4820
mol42,rec_4_mol42.sdf,rec_final_4-noH.pdb,21.1352
mol42,rec_7_mol42.sdf,rec_final_7-noH.pdb,19.4709
mol42,rec_9_mol42.sdf,rec_final_9-noH.pdb,17.7994
mol43,rec_14_mol43.sdf,rec_final_14-noH.pdb,23.0757
mol43,rec_20_mol43.sdf,rec_final_20-noH.pdb,22.5184
mol43,rec_12_mol43.sdf,rec_final_12-noH.pdb,21.9775
mol43,rec_6_mol43.sdf,rec_final_6-noH.pdb,21.8323
mol43,rec_19_mol43.sdf,rec_final_19-noH.pdb,21.5291
mol43,rec_18_mol43.sdf,rec_final_18-noH.pdb,21.4057
mol43,rec_13_mol43.sdf,rec_final_13-noH.pdb,20.8320
mol43,rec_8_mol43.sdf,rec_final_8-noH.pdb,20.7670
mol43,rec_4_mol43.sdf,rec_final_4-noH.pdb,20.7420
mol43,rec_7_mol43.sdf,rec_final_7-noH.pdb,20.5464
mol43,rec_16_mol43.sdf,rec_final_16-noH.pdb,19.8378
mol43,rec_11_mol43.sdf,rec_final_11-noH.pdb,19.2974
mol43,rec_5_mol43.sdf,rec_final_5-noH.pdb,18.9740
mol43,rec_15_mol43.sdf,rec_final_15-noH.pdb,18.6255
mol43,rec_2_mol43.sdf,rec_final_2-noH.pdb,17.5189
mol43,rec_1_mol43.sdf,rec_final_1-noH.pdb,17.2559
mol44,rec_14_mol44.sdf,rec_final_14-noH.pdb,21.6016
mol44,rec_20_mol44.sdf,rec_final_20-noH.pdb,21.3137
mol44,rec_16_mol44.sdf,rec_final_16-noH.pdb,21.0995
mol44,rec_9_mol44.sdf,rec_final_9-noH.pdb,20.4696
mol44,rec_2_mol44.sdf,rec_final_2-noH.pdb,20.3057
mol44,rec_12_mol44.sdf,rec_final_12-noH.pdb,19.9614
mol44,rec_5_mol44.sdf,rec_final_5-noH.pdb,19.7126
mol44,rec_19_mol44.sdf,rec_final_19-noH.pdb,19.3331
mol44,rec_15_mol44.sdf,rec_final_15-noH.pdb,19.1828
mol44,rec_18_mol44.sdf,rec_final_18-noH.pdb,18.9603
mol44,rec_4_mol44.sdf,rec_final_4-noH.pdb,18.6268
mol44,rec_6_mol44.sdf,rec_final_6-noH.pdb,18.2974
mol44,rec_11_mol44.sdf,rec_final_11-noH.pdb,18.0002
mol44,rec_7_mol44.sdf,rec_final_7-noH.pdb,15.1902
mol45,rec_20_mol45.sdf,rec_final_20-noH.pdb,22.6563
mol45,rec_2_mol45.sdf,rec_final_2-noH.pdb,22.5811
mol45,rec_14_mol45.sdf,rec_final_14-noH.pdb,21.9587
mol45,rec_16_mol45.sdf,rec_final_16-noH.pdb,21.4764
mol45,rec_6_mol45.sdf,rec_final_6-noH.pdb,20.2275
mol45,rec_18_mol45.sdf,rec_final_18-noH.pdb,20.2027
mol45,rec_5_mol45.sdf,rec_final_5-noH.pdb,19.9453
mol45,rec_11_mol45.sdf,rec_final_11-noH.pdb,19.6885
mol45,rec_4_mol45.sdf,rec_final_4-noH.pdb,19.6663
mol45,rec_12_mol45.sdf,rec_final_12-noH.pdb,19.3187
mol45,rec_9_mol45.sdf,rec_final_9-noH.pdb,19.3127
mol45,rec_19_mol45.sdf,rec_final_19-noH.pdb,19.1302
mol45,rec_15_mol45.sdf,rec_final_15-noH.pdb,19.0552
mol45,rec_1_mol45.sdf,rec_final_1-noH.pdb,18.0870
mol45,rec_7_mol45.sdf,rec_final_7-noH.pdb,16.1061
mol46,rec_14_mol46.sdf,rec_final_14-noH.pdb,28.9625
mol46,rec_5_mol46.sdf,rec_final_5-noH.pdb,28.8359
mol46,rec_6_mol46.sdf,rec_final_6-noH.pdb,23.3566
mol46,rec_11_mol46.sdf,rec_final_11-noH.pdb,23.2420
mol46,rec_2_mol46.sdf,rec_final_2-noH.pdb,22.6282
mol46,rec_20_mol46.sdf,rec_final_20-noH.pdb,22.5617
mol46,rec_16_mol46.sdf,rec_final_16-noH.pdb,22.2232
mol46,rec_4_mol46.sdf,rec_final_4-noH.pdb,22.0379
mol46,rec_18_mol46.sdf,rec_final_18-noH.pdb,21.9870
mol46,rec_12_mol46.sdf,rec_final_12-noH.pdb,21.4769
mol46,rec_19_mol46.sdf,rec_final_19-noH.pdb,20.7707
mol46,rec_9_mol46.sdf,rec_final_9-noH.pdb,20.4663
mol46,rec_15_mol46.sdf,rec_final_15-noH.pdb,19.3444
mol46,rec_7_mol46.sdf,rec_final_7-noH.pdb,18.5098
mol47,rec_16_mol47.sdf,rec_final_16-noH.pdb,22.6303
mol47,rec_14_mol47.sdf,rec_final_14-noH.pdb,22.5766
mol47,rec_20_mol47.sdf,rec_final_20-noH.pdb,21.7809
mol47,rec_19_mol47.sdf,rec_final_19-noH.pdb,20.3808
mol47,rec_2_mol47.sdf,rec_final_2-noH.pdb,19.8186
mol47,rec_15_mol47.sdf,rec_final_15-noH.pdb,19.4641
mol47,rec_9_mol47.sdf,rec_final_9-noH.pdb,19.3785
mol47,rec_5_mol47.sdf,rec_final_5-noH.pdb,18.8510
mol47,rec_6_mol47.sdf,rec_final_6-noH.pdb,18.8172
mol47,rec_18_mol47.sdf,rec_final_18-noH.pdb,18.6035
mol47,rec_1_mol47.sdf,rec_final_1-noH.pdb,18.4473
mol47,rec_12_mol47.sdf,rec_final_12-noH.pdb,18.3205
mol47,rec_4_mol47.sdf,rec_final_4-noH.pdb,17.5989
mol47,rec_11_mol47.sdf,rec_final_11-noH.pdb,17.5671
mol47,rec_13_mol47.sdf,rec_final_13-noH.pdb,17.4118
mol47,rec_7_mol47.sdf,rec_final_7-noH.pdb,14.4967
mol48,rec_12_mol48.sdf,rec_final_12-noH.pdb,15.9696
mol48,rec_2_mol48.sdf,rec_final_2-noH.pdb,15.7637
mol48,rec_14_mol48.sdf,rec_final_14-noH.pdb,15.4132
mol48,rec_18_mol48.sdf,rec_final_18-noH.pdb,15.1113
mol48,rec_5_mol48.sdf,rec_final_5-noH.pdb,14.9217
mol48,rec_16_mol48.sdf,rec_final_16-noH.pdb,14.6761
mol48,rec_15_mol48.sdf,rec_final_15-noH.pdb,14.4945
mol48,rec_4_mol48.sdf,rec_final_4-noH.pdb,14.4728
mol48,rec_19_mol48.sdf,rec_final_19-noH.pdb,14.2982
mol48,rec_11_mol48.sdf,rec_final_11-noH.pdb,14.1192
mol48,rec_7_mol48.sdf,rec_final_7-noH.pdb,13.6857
mol48,rec_20_mol48.sdf,rec_final_20-noH.pdb,12.1736
mol48,rec_13_mol48.sdf,rec_final_13-noH.pdb,11.4512
mol48,rec_1_mol48.sdf,rec_final_1-noH.pdb,11.1526
mol48,rec_9_mol48.sdf,rec_final_9-noH.pdb,10.6450
mol48,rec_6_mol48.sdf,rec_final_6-noH.pdb,9.3143
mol49,rec_2_mol49.sdf,rec_final_2-noH.pdb,19.2174
mol49,rec_15_mol49.sdf,rec_final_15-noH.pdb,18.3570
mol49,rec_18_mol49.sdf,rec_final_18-noH.pdb,18.1387
mol49,rec_20_mol49.sdf,rec_final_20-noH.pdb,17.2095
mol49,rec_16_mol49.sdf,rec_final_16-noH.pdb,17.1341
mol49,rec_19_mol49.sdf,rec_final_19-noH.pdb,15.4321
mol49,rec_12_mol49.sdf,rec_final_12-noH.pdb,15.4054
mol49,rec_14_mol49.sdf,rec_final_14-noH.pdb,15.0813
mol49,rec_11_mol49.sdf,rec_final_11-noH.pdb,15.0538
mol49,rec_4_mol49.sdf,rec_final_4-noH.pdb,14.3250
mol49,rec_6_mol49.sdf,rec_final_6-noH.pdb,13.8903
mol49,rec_5_mol49.sdf,rec_final_5-noH.pdb,13.6542
mol49,rec_7_mol49.sdf,rec_final_7-noH.pdb,13.6411
mol49,rec_13_mol49.sdf,rec_final_13-noH.pdb,12.8425
mol49,rec_9_mol49.sdf,rec_final_9-noH.pdb,11.2471
mol50,rec_13_mol50.sdf,rec_final_13-noH.pdb,18.0193
mol50,rec_9_mol50.sdf,rec_final_9-noH.pdb,17.1706
mol50,rec_5_mol50.sdf,rec_final_5-noH.pdb,17.1095
mol50,rec_18_mol50.sdf,rec_final_18-noH.pdb,17.0542
mol50,rec_6_mol50.sdf,rec_final_6-noH.pdb,16.6088
mol50,rec_12_mol50.sdf,rec_final_12-noH.pdb,16.4328
mol50,rec_11_mol50.sdf,rec_final_11-noH.pdb,16.3839
mol50,rec_2_mol50.sdf,rec_final_2-noH.pdb,15.9010
mol50,rec_19_mol50.sdf,rec_final_19-noH.pdb,15.4719
mol50,rec_16_mol50.sdf,rec_final_16-noH.pdb,15.4229
mol50,rec_7_mol50.sdf,rec_final_7-noH.pdb,14.5393
mol50,rec_14_mol50.sdf,rec_final_14-noH.pdb,14.2655
mol50,rec_20_mol50.sdf,rec_final_20-noH.pdb,14.2111
mol50,rec_1_mol50.sdf,rec_final_1-noH.pdb,13.4538
mol50,rec_4_mol50.sdf,rec_final_4-noH.pdb,12.8260
mol50,rec_15_mol50.sdf,rec_final_15-noH.pdb,11.8401
mol51,rec_6_mol51.sdf,rec_final_6-noH.pdb,28.0711
mol51,rec_20_mol51.sdf,rec_final_20-noH.pdb,27.1519
mol51,rec_19_mol51.sdf,rec_final_19-noH.pdb,26.9256
mol51,rec_4_mol51.sdf,rec_final_4-noH.pdb,26.1139
mol51,rec_1_mol51.sdf,rec_final_1-noH.pdb,25.7959
